REF_DATE,GEO,Household type,"Household expenditures, summary-level categories",VALUE
2021,Canada,Couples with other related or unrelated persons,"Other household furnishings (curtains, mirrors and picture frames)",
2021,Canada,Couples with other related or unrelated persons,Household equipment,2161
2021,Canada,Couples with other related or unrelated persons,Household appliances,1022
2021,Canada,Couples with other related or unrelated persons,Refrigerators and freezers,225
2021,Canada,Couples with other related or unrelated persons,Microwave ovens and cooking appliances,172
2021,Canada,Couples with other related or unrelated persons,"Washers, dryers and dishwashers",332
2021,Canada,Couples with other related or unrelated persons,"Room air conditioners, portable humidifiers and dehumidifiers",183
2021,Canada,Couples with other related or unrelated persons,Other electric equipment and appliances (including parts and attachments),
2021,Canada,Couples with other related or unrelated persons,Other household equipment,1139
2021,Canada,Couples with other related or unrelated persons,Home and workshop tools and equipment,292
2021,Canada,Couples with other related or unrelated persons,"Lawn, garden and snow-removal equipment and tools",323
2021,Canada,Couples with other related or unrelated persons,Non-electric kitchen and cooking equipment,284
2021,Canada,Couples with other related or unrelated persons,"Other household equipment, parts and accessories",
2021,Canada,Couples with other related or unrelated persons,"Maintenance, rental, repairs and services related to household furnishings and equipment",226
2021,Canada,Couples with other related or unrelated persons,Services related to household furnishings and equipment,166
2021,Canada,Couples with other related or unrelated persons,Rental of heating equipment,74
2021,Canada,Couples with other related or unrelated persons,Home security services,92
2021,Canada,Couples with other related or unrelated persons,Clothing and accessories,3760
2021,Canada,Couples with other related or unrelated persons,Women's and girls' wear (women and girls aged 14 years and over),1251
2021,Canada,Couples with other related or unrelated persons,Clothing (women and girls aged 14 years and over),834
2021,Canada,Couples with other related or unrelated persons,Footwear (women and girls aged 14 years and over),417
2021,Canada,Couples with other related or unrelated persons,Men's and boys' wear (men and boys aged 14 years and over),936
2021,Canada,Couples with other related or unrelated persons,Clothing (men and boys aged 14 years and over),592
2021,Canada,Couples with other related or unrelated persons,Footwear (men and boys aged 14 years and over),344
2021,Canada,Couples with other related or unrelated persons,Children's wear (children under 14 years of age),544
2021,Canada,Couples with other related or unrelated persons,Clothing and cloth diapers (children under 14 years of age),374
2021,Canada,Couples with other related or unrelated persons,Footwear (children under 14 years of age),170
2021,Canada,Couples with other related or unrelated persons,Athletic footwear,268
2021,Canada,Couples with other related or unrelated persons,Accessories,195
2021,Canada,Couples with other related or unrelated persons,Watches and jewellery,241
2021,Canada,Couples with other related or unrelated persons,"Clothing material, yarn, thread and other notions",130
2021,Canada,Couples with other related or unrelated persons,Clothing services,195
2021,Canada,Couples with other related or unrelated persons,"Laundromats, dry-cleaning and laundry services",60
2021,Canada,Couples with other related or unrelated persons,"Services for clothing, footwear and jewellery",135
2021,Canada,Couples with other related or unrelated persons,Transportation,16307
2021,Canada,Couples with other related or unrelated persons,Private transportation,15267
2021,Canada,Couples with other related or unrelated persons,"Private use automobiles, vans and trucks",7610
2021,Canada,Couples with other related or unrelated persons,"Purchase of automobiles, vans and trucks",6758
2021,Canada,Couples with other related or unrelated persons,Automobiles (purchase),1720
2021,Canada,Couples with other related or unrelated persons,"Vans (including mini-vans, purchase)",
2021,Canada,Couples with other related or unrelated persons,"Trucks (including sport utility vehicles, purchase)",4712
2021,Canada,Couples with other related or unrelated persons,"Accessories for automobiles, vans and trucks",88
2021,Canada,Couples with other related or unrelated persons,"Fees for leased automobiles, vans and trucks",764
2021,Canada,Couples with other related or unrelated persons,"Regular fees for leased automobiles, vans and trucks",676
2021,Canada,Couples with other related or unrelated persons,Regular fees for leased automobiles,218
2021,Canada,Couples with other related or unrelated persons,Regular fees for leased vans and trucks,458
2021,Canada,Couples with other related or unrelated persons,"Other costs for leased automobiles, vans and trucks (include down payment and closing costs)",
2021,Canada,Couples with other related or unrelated persons,"Rented automobiles, vans and trucks",57
2021,Canada,Couples with other related or unrelated persons,"Automobile, van and truck operations",7601
2021,Canada,Couples with other related or unrelated persons,"Registration fees for automobiles, vans and trucks (including insurance if part of registration)",903
2021,Canada,Couples with other related or unrelated persons,Private and public vehicle insurance premiums,1899
2021,Canada,Couples with other related or unrelated persons,"Tires, batteries, and other parts and supplies for vehicles",398
2021,Canada,Couples with other related or unrelated persons,Maintenance and repairs of vehicles,924
2021,Canada,Couples with other related or unrelated persons,"Vehicle operation, security and communication services",48
2021,Canada,Couples with other related or unrelated persons,Gas and other fuels (all vehicles and tools),2993
2021,Canada,Couples with other related or unrelated persons,Parking (excluding parking fees included in rent and traffic and parking tickets),251
2021,Canada,Couples with other related or unrelated persons,"Drivers' licences and tests, and driving lessons",185
2021,Canada,Couples with other related or unrelated persons,Drivers' licences and tests,80
2021,Canada,Couples with other related or unrelated persons,Driving lessons,104
2021,Canada,Couples with other related or unrelated persons,Public transportation,1040
2021,Canada,Couples with other related or unrelated persons,"City or commuter bus, subway, streetcar and commuter train",205
2021,Canada,Couples with other related or unrelated persons,Taxi (including tips),48
2021,Canada,Couples with other related or unrelated persons,Peer-to-peer ride services,112
2021,Canada,Couples with other related or unrelated persons,Other local passenger transportation,
2021,Canada,Couples with other related or unrelated persons,Airplane,490
2021,Canada,Couples with other related or unrelated persons,Inter-city bus,
2021,Canada,Couples with other related or unrelated persons,Other inter-city passenger transportation services,12
2021,Canada,Couples with other related or unrelated persons,Household moving and storage services,135
2021,Canada,Couples with other related or unrelated persons,Health care,3894
2021,Canada,Couples with other related or unrelated persons,Direct health care costs to household,2947
2021,Canada,Couples with other related or unrelated persons,"Prescribed medicines, pharmaceutical products and cannabis for medical use",763
2021,Canada,Couples with other related or unrelated persons,Prescribed medicines and pharmaceutical products,752
2021,Canada,Couples with other related or unrelated persons,Cannabis for medical use,
2021,Canada,Couples with other related or unrelated persons,"Non-prescribed medicines, pharmaceutical products, health care supplies and equipment",643
2021,Canada,Couples with other related or unrelated persons,Health care services,382
2021,Canada,Couples with other related or unrelated persons,Health care practitioners (excluding general practitioners and specialists),174
2021,Canada,Couples with other related or unrelated persons,Health care by general practitioners and specialists,50
2021,Canada,Couples with other related or unrelated persons,"Weight control programs, smoking cessation programs and other medical services",46
2021,Canada,Couples with other related or unrelated persons,"Hospital care, nursing homes and other residential care facilities",
2021,Canada,Couples with other related or unrelated persons,Eye-care goods and services,338
2021,Canada,Couples with other related or unrelated persons,Prescription eye wear,264
2021,Canada,Couples with other related or unrelated persons,Non-prescription eye wear and other eye-care goods,
2021,Canada,Couples with other related or unrelated persons,"Eye-care services (e.g. surgery, exams)",55
2021,Canada,Couples with other related or unrelated persons,Dental services,819
2021,Canada,Couples with other related or unrelated persons,Private health insurance plan premiums,947
2021,Canada,Couples with other related or unrelated persons,Private health and dental plan premiums,641
2021,Canada,Couples with other related or unrelated persons,Accident or disability insurance premiums,306
2021,Canada,Couples with other related or unrelated persons,Personal care,2209
2021,Canada,Couples with other related or unrelated persons,Personal care products,1215
2021,Canada,Couples with other related or unrelated persons,Hair care products,91
2021,Canada,Couples with other related or unrelated persons,"Makeup, skin care, manicure and fragrance products",
2021,Canada,Couples with other related or unrelated persons,"Makeup, skin care and manicure products",
2021,Canada,Couples with other related or unrelated persons,Fragrance products,
2021,Canada,Couples with other related or unrelated persons,Personal deodorants,
2021,Canada,Couples with other related or unrelated persons,Body soaps,101
2021,Canada,Couples with other related or unrelated persons,Oral hygiene products,113
2021,Canada,Couples with other related or unrelated persons,Disposable diapers,
2021,Canada,Couples with other related or unrelated persons,Other personal care supplies and equipment,199
2021,Canada,Couples with other related or unrelated persons,Personal care services,994
2021,Canada,Couples with other related or unrelated persons,Hair grooming services,654
2021,Canada,Couples with other related or unrelated persons,Other personal care services,340
2021,Canada,Couples with other related or unrelated persons,Recreation,5289
2021,Canada,Couples with other related or unrelated persons,Recreational equipment and related services,2333
2021,Canada,Couples with other related or unrelated persons,"Sports, athletic and recreational equipment and related services",
2021,Canada,Couples with other related or unrelated persons,Outdoor play equipment and accessories,
2021,Canada,Couples with other related or unrelated persons,Children's toys,
2021,Canada,Couples with other related or unrelated persons,Video game systems and accessories (excluding for computers),
2021,Canada,Couples with other related or unrelated persons,Art and craft materials,
2021,Canada,Couples with other related or unrelated persons,Computer equipment and supplies,1247
2021,Canada,Couples with other related or unrelated persons,Computer hardware,617
2021,Canada,Couples with other related or unrelated persons,Computer software and video game systems,
2021,Canada,Couples with other related or unrelated persons,Computer supplies and other equipment,
2021,Canada,Couples with other related or unrelated persons,Tablet computers,204
2021,Canada,Couples with other related or unrelated persons,E-Book readers,
2021,Canada,Couples with other related or unrelated persons,Wearable electronic devices,164
2021,Canada,Couples with other related or unrelated persons,Photographic goods and services,181
2021,Canada,Couples with other related or unrelated persons,"Camcorders, cameras, parts, accessories and related equipment",45
2021,Canada,Couples with other related or unrelated persons,Photographic services,136
2021,Canada,Couples with other related or unrelated persons,Other recreational equipment,
2021,Canada,Couples with other related or unrelated persons,Home entertainment equipment and services,489
2021,Canada,Couples with other related or unrelated persons,Home entertainment equipment,416
2021,Canada,Couples with other related or unrelated persons,Audio equipment and home theatre systems,114
2021,Canada,Couples with other related or unrelated persons,Video equipment,295
2021,Canada,Couples with other related or unrelated persons,"DVD players, Blu-Ray players and other video equipment and accessories",46
2021,Canada,Couples with other related or unrelated persons,Televisions,249
2021,Canada,Couples with other related or unrelated persons,"Pre-recorded media, music downloads and blank audio and video media",
2021,Canada,Couples with other related or unrelated persons,Home entertainment services,73
2021,Canada,Couples with other related or unrelated persons,"Rental of videotapes, DVDs and video games",
2021,Canada,Couples with other related or unrelated persons,"Rental, maintenance, repair and services related to computers, phones, audio, video and other electronic equipment",73
2021,Canada,Couples with other related or unrelated persons,Recreational services,1345
2021,Canada,Couples with other related or unrelated persons,Entertainment,594
2021,Canada,Couples with other related or unrelated persons,Movie theatres,
2021,Canada,Couples with other related or unrelated persons,Live sporting and performing arts events,
2021,Canada,Couples with other related or unrelated persons,"Admission fees to museums, zoos and other sites",
2021,Canada,Couples with other related or unrelated persons,"Television and satellite radio services (including installation, service and pay TV charges)",572
2021,Canada,Couples with other related or unrelated persons,Use of recreational facilities and fees for other recreational activities,491
2021,Canada,Couples with other related or unrelated persons,Dues and fees for sports and recreational activities and athletic and recreational facilities,369
2021,Canada,Couples with other related or unrelated persons,Children's camps,122
2021,Canada,Couples with other related or unrelated persons,Package trips,188
2021,Canada,Couples with other related or unrelated persons,Other recreational services,72
2021,Canada,Couples with other related or unrelated persons,Recreational vehicles and associated services,1122
2021,Canada,Couples with other related or unrelated persons,Purchase of recreational vehicles,
2021,Canada,Couples with other related or unrelated persons,Motorcycles and snowmobiles (purchase),
2021,Canada,Couples with other related or unrelated persons,All-terrain vehicles (purchase),
2021,Canada,Couples with other related or unrelated persons,Bicycles (purchase),105
2021,Canada,Couples with other related or unrelated persons,Other recreational vehicles (purchase),
2021,Canada,Couples with other related or unrelated persons,Operation of recreational vehicles,293
2021,Canada,Couples with other related or unrelated persons,Insurance premiums for recreational vehicles,55
2021,Canada,Couples with other related or unrelated persons,Registration fees and licences for recreational vehicles,16
2021,Canada,Couples with other related or unrelated persons,"Parking, storage fees and other dues",
2021,Canada,Couples with other related or unrelated persons,Other expenses for recreational vehicles,160
2021,Canada,Couples with other related or unrelated persons,Education,4535
2021,Canada,Couples with other related or unrelated persons,Tuition fees,4252
2021,Canada,Couples with other related or unrelated persons,"Tuition fees for kindergarten, elementary and secondary schools",630
2021,Canada,Couples with other related or unrelated persons,Tuition fees for university,2765
2021,Canada,Couples with other related or unrelated persons,"Tuition fees for other training (college, trade and professional institutions)",397
2021,Canada,Couples with other related or unrelated persons,Other educational services,158
2021,Canada,Couples with other related or unrelated persons,Personal interest courses and lessons (excluding driving lessons),303
2021,Canada,Couples with other related or unrelated persons,Textbooks and school supplies,283
2021,Canada,Couples with other related or unrelated persons,Reading materials and other printed matter,259
2021,Canada,Couples with other related or unrelated persons,Newspapers,
2021,Canada,Couples with other related or unrelated persons,Magazines and periodicals,
2021,Canada,Couples with other related or unrelated persons,Books and E-Books (excluding school books),132
2021,Canada,Couples with other related or unrelated persons,"Maps, sheet music and other printed matter",
2021,Canada,Couples with other related or unrelated persons,"Services related to reading materials (e.g. photocopying, library fees)",65
2021,Canada,Couples with other related or unrelated persons,"Tobacco products, alcoholic beverages and cannabis for non-medical use",2290
2021,Canada,Couples with other related or unrelated persons,Tobacco products and smokers' supplies,1062
2021,Canada,Couples with other related or unrelated persons,Cigarettes,881
2021,Canada,Couples with other related or unrelated persons,"Other tobacco products, smokers' supplies and e-cigarettes",181
2021,Canada,Couples with other related or unrelated persons,Cannabis for non-medical use,177
2021,Canada,Couples with other related or unrelated persons,Alcoholic beverages,1051
2021,Canada,Couples with other related or unrelated persons,Alcoholic beverages served on licensed premises and in restaurants,
2021,Canada,Couples with other related or unrelated persons,Alcoholic beverages purchased from stores,519
2021,Canada,Couples with other related or unrelated persons,Self-made alcoholic beverages,
2021,Canada,Couples with other related or unrelated persons,Games of chance,331
2021,Canada,Couples with other related or unrelated persons,Government-run lotteries,317
2021,Canada,Couples with other related or unrelated persons,Other games of chance,
2021,Canada,Couples with other related or unrelated persons,"Casinos, bingos and gaming machines",
2021,Canada,Couples with other related or unrelated persons,Non-government lotteries and raffle tickets,
2021,Canada,Couples with other related or unrelated persons,Miscellaneous expenditures,2096
2021,Canada,Couples with other related or unrelated persons,Financial services,898
2021,Canada,Couples with other related or unrelated persons,Service charges for banks and other financial institutions,219
2021,Canada,Couples with other related or unrelated persons,Administration fees for brokers and stock and bond commissions,361
2021,Canada,Couples with other related or unrelated persons,Other financial services,319
2021,Canada,Couples with other related or unrelated persons,Other miscellaneous goods and services,1198
2021,Canada,Couples with other related or unrelated persons,Fines,97
2021,Canada,Couples with other related or unrelated persons,Legal services not related to dwellings,225
2021,Canada,Couples with other related or unrelated persons,Dues to unions and professional associations,496
2021,Canada,Couples with other related or unrelated persons,Contributions and dues for social clubs and other organizations,55
2021,Canada,Couples with other related or unrelated persons,Funeral services,
2021,Canada,Couples with other related or unrelated persons,Government services,73
2021,Canada,Couples with other related or unrelated persons,Wholesale/retail memberships,163
2021,Canada,Couples with other related or unrelated persons,Convenience fees,
2021,Canada,Couples with other related or unrelated persons,Other goods and services,
2021,Canada,Couples with other related or unrelated persons,Discounts and refunds,
2021,Canada,Couples with other related or unrelated persons,Recycling fees and other environmental fees,11
2021,Canada,Couples with other related or unrelated persons,Other general expenditures,
2021,Canada,Couples with other related or unrelated persons,Income taxes,32385
2021,Canada,Couples with other related or unrelated persons,Personal insurance payments and pension contributions,9730
2021,Canada,Couples with other related or unrelated persons,Employment insurance and Quebec parental insurance premiums,1236
2021,Canada,Couples with other related or unrelated persons,Retirement and pension fund payments,7379
2021,Canada,Couples with other related or unrelated persons,"Premiums on life, term and endowment insurance",1116
2021,Canada,Couples with other related or unrelated persons,"Gifts of money, support payments and charitable contributions",1991
2021,Canada,Couples with other related or unrelated persons,Gifts of money and support payments,1109
2021,Canada,Couples with other related or unrelated persons,Gifts of money to persons living in Canada,
2021,Canada,Couples with other related or unrelated persons,Gifts of money to persons living outside Canada,427
2021,Canada,Couples with other related or unrelated persons,Alimony and child support,
2021,Canada,Couples with other related or unrelated persons,Charitable contributions,882
2021,Canada,Lone-parent households with no additional persons,Total expenditure,80104
2021,Canada,Lone-parent households with no additional persons,Total current consumption,63881
2021,Canada,Lone-parent households with no additional persons,Food expenditures,10944
2021,Canada,Lone-parent households with no additional persons,Food purchased from stores,8624
2021,Canada,Lone-parent households with no additional persons,Bakery products,767
2021,Canada,Lone-parent households with no additional persons,Cereal grains and cereal products,509
2021,Canada,Lone-parent households with no additional persons,"Fruit, fruit preparations and nuts",940
2021,Canada,Lone-parent households with no additional persons,Vegetables and vegetable preparations,1085
2021,Canada,Lone-parent households with no additional persons,Dairy products and eggs,1189
2021,Canada,Lone-parent households with no additional persons,Meat,1901
2021,Canada,Lone-parent households with no additional persons,Fish and seafood,242
2021,Canada,Lone-parent households with no additional persons,Non-alcoholic beverages and other food products,1991
2021,Canada,Lone-parent households with no additional persons,Ready-to-cook meal delivery services,
2021,Canada,Lone-parent households with no additional persons,Food purchased from restaurants,2249
2021,Canada,Lone-parent households with no additional persons,Restaurant meals,1983
2021,Canada,Lone-parent households with no additional persons,Restaurant snacks and beverages,266
2021,Canada,Lone-parent households with no additional persons,Shelter,19226
2021,Canada,Lone-parent households with no additional persons,Principal accommodation,18210
2021,Canada,Lone-parent households with no additional persons,Rented living quarters,5666
2021,Canada,Lone-parent households with no additional persons,Rent,5404
2021,Canada,Lone-parent households with no additional persons,Tenants' repairs and improvements,
2021,Canada,Lone-parent households with no additional persons,Tenants' insurance premiums,123
2021,Canada,Lone-parent households with no additional persons,Parking at rented living quarters (excluding amounts reported with rent),21
2021,Canada,Lone-parent households with no additional persons,Owned living quarters,9973
2021,Canada,Lone-parent households with no additional persons,Mortgage paid for owned living quarters,5328
2021,Canada,Lone-parent households with no additional persons,Repairs and maintenance for owned living quarters,818
2021,Canada,Lone-parent households with no additional persons,Condominium fees for owned living quarters,459
2021,Canada,Lone-parent households with no additional persons,Property and school taxes for owned living quarters,1821
2021,Canada,Lone-parent households with no additional persons,Homeowners' insurance premiums for owned living quarters,814
2021,Canada,Lone-parent households with no additional persons,Other expenditures for owned living quarters,733
2021,Canada,Lone-parent households with no additional persons,Commissions for sale of real estate owned by the household,
2021,Canada,Lone-parent households with no additional persons,Legal fees related to owned living quarters,63
2021,Canada,Lone-parent households with no additional persons,Mortgage insurance premiums for owned living quarters,205
2021,Canada,Lone-parent households with no additional persons,"Registration fees, renewal fees and early renewal or closing penalties for owned living quarters",
2021,Canada,Lone-parent households with no additional persons,Transfer taxes and land registration fees for owned living quarters,
2021,Canada,Lone-parent households with no additional persons,All other expenses related to owned living quarters (excluding repairs and maintenance),
2021,Canada,Lone-parent households with no additional persons,"Water, fuel and electricity for principal accommodation",2571
2021,Canada,Lone-parent households with no additional persons,Water and sewage for principal accommodation,527
2021,Canada,Lone-parent households with no additional persons,Electricity for principal accommodation,1333
2021,Canada,Lone-parent households with no additional persons,Natural gas for principal accommodation,583
2021,Canada,Lone-parent households with no additional persons,Other fuel for principal accommodation,129
2021,Canada,Lone-parent households with no additional persons,Other accommodation,1016
2021,Canada,Lone-parent households with no additional persons,Owned secondary residences,
2021,Canada,Lone-parent households with no additional persons,Mortgage paid for owned secondary residences,
2021,Canada,Lone-parent households with no additional persons,"Property and school taxes, water and sewage charges for owned secondary residences",
2021,Canada,Lone-parent households with no additional persons,Insurance premiums for owned secondary residences,
2021,Canada,Lone-parent households with no additional persons,Electricity and fuel (e.g. natural gas and wood) for owned secondary residences,
2021,Canada,Lone-parent households with no additional persons,"Communication and home security services (e.g. landline telephone, television, satellite radio and Internet) for owned secondary residences",
2021,Canada,Lone-parent households with no additional persons,Other expenses for owned secondary residences,
2021,Canada,Lone-parent households with no additional persons,Other owned properties,
2021,Canada,Lone-parent households with no additional persons,Accommodation away from home,260
2021,Canada,Lone-parent households with no additional persons,Hotels and motels,126
2021,Canada,Lone-parent households with no additional persons,Other accommodation away from home,134
2021,Canada,Lone-parent households with no additional persons,Household operations,5295
2021,Canada,Lone-parent households with no additional persons,Communications,3024
2021,Canada,Lone-parent households with no additional persons,Telephone,1831
2021,Canada,Lone-parent households with no additional persons,Landline telephone services,191
2021,Canada,Lone-parent households with no additional persons,Cell phone and pager services,1349
2021,Canada,Lone-parent households with no additional persons,Purchase of telephones and equipment,290
2021,Canada,Lone-parent households with no additional persons,Internet access services,895
2021,Canada,Lone-parent households with no additional persons,Digital services,173
2021,Canada,Lone-parent households with no additional persons,"Postal, courier, delivery and other communication services",125
2021,Canada,Lone-parent households with no additional persons,Domestic and other custodial services (excluding child care),97
2021,Canada,Lone-parent households with no additional persons,Pet expenses,681
2021,Canada,Lone-parent households with no additional persons,Pet food and pet-related goods,368
2021,Canada,Lone-parent households with no additional persons,Purchase of pets,67
2021,Canada,Lone-parent households with no additional persons,Veterinarian and other services,246
2021,Canada,Lone-parent households with no additional persons,Household cleaning supplies and equipment,318
2021,Canada,Lone-parent households with no additional persons,Detergent and other soaps,
2021,Canada,Lone-parent households with no additional persons,Cleaning equipment (non-electric),
2021,Canada,Lone-parent households with no additional persons,Other household cleaning supplies,
2021,Canada,Lone-parent households with no additional persons,"Paper, plastic and foil supplies",311
2021,Canada,Lone-parent households with no additional persons,Stationery (excluding school supplies),112
2021,Canada,Lone-parent households with no additional persons,Other paper supplies,139
2021,Canada,Lone-parent households with no additional persons,Plastic and foil supplies,60
2021,Canada,Lone-parent households with no additional persons,Garden supplies and services,343
2021,Canada,Lone-parent households with no additional persons,"Nursery and greenhouse stock, cut flowers, decorative plants and planting seeds",
2021,Canada,Lone-parent households with no additional persons,"Fertilizers, herbicides, insecticides, pesticides, soil and soil conditioners",
2021,Canada,Lone-parent households with no additional persons,"Groundskeeping services, snow and garbage removal",124
2021,Canada,Lone-parent households with no additional persons,Other household supplies,159
2021,Canada,Lone-parent households with no additional persons,Child care,362
2021,Canada,Lone-parent households with no additional persons,Child care outside the home,338
2021,Canada,Lone-parent households with no additional persons,Child care in the home (regular and occasional),
2021,Canada,Lone-parent households with no additional persons,Household furnishings and equipment,2966
2021,Canada,Lone-parent households with no additional persons,Household furnishings,1264
2021,Canada,Lone-parent households with no additional persons,Furniture,827
2021,Canada,Lone-parent households with no additional persons,"Rugs, mats and underpadding",87
2021,Canada,Lone-parent households with no additional persons,"Works of art, carvings and other decorative ware",119
2021,Canada,Lone-parent households with no additional persons,Linens,
2021,Canada,Lone-parent households with no additional persons,"Other household furnishings (curtains, mirrors and picture frames)",181
2021,Canada,Lone-parent households with no additional persons,Household equipment,1449
2021,Canada,Lone-parent households with no additional persons,Household appliances,651
2021,Canada,Lone-parent households with no additional persons,Refrigerators and freezers,162
2021,Canada,Lone-parent households with no additional persons,Microwave ovens and cooking appliances,118
2021,Canada,Lone-parent households with no additional persons,"Washers, dryers and dishwashers",174
2021,Canada,Lone-parent households with no additional persons,"Room air conditioners, portable humidifiers and dehumidifiers",134
2021,Canada,Lone-parent households with no additional persons,Other electric equipment and appliances (including parts and attachments),
2021,Canada,Lone-parent households with no additional persons,Other household equipment,798
2021,Canada,Lone-parent households with no additional persons,Home and workshop tools and equipment,
2021,Canada,Lone-parent households with no additional persons,"Lawn, garden and snow-removal equipment and tools",151
2021,Canada,Lone-parent households with no additional persons,Non-electric kitchen and cooking equipment,120
2021,Canada,Lone-parent households with no additional persons,"Other household equipment, parts and accessories",
2021,Canada,Lone-parent households with no additional persons,"Maintenance, rental, repairs and services related to household furnishings and equipment",157
2021,Canada,Lone-parent households with no additional persons,Services related to household furnishings and equipment,96
2021,Canada,Lone-parent households with no additional persons,Rental of heating equipment,58
2021,Canada,Lone-parent households with no additional persons,Home security services,37
2021,Canada,Lone-parent households with no additional persons,Clothing and accessories,2725
2021,Canada,Lone-parent households with no additional persons,Women's and girls' wear (women and girls aged 14 years and over),1024
2021,Canada,Lone-parent households with no additional persons,Clothing (women and girls aged 14 years and over),726
2021,Canada,Lone-parent households with no additional persons,Footwear (women and girls aged 14 years and over),298
2021,Canada,Lone-parent households with no additional persons,Men's and boys' wear (men and boys aged 14 years and over),414
2021,Canada,Lone-parent households with no additional persons,Clothing (men and boys aged 14 years and over),279
2021,Canada,Lone-parent households with no additional persons,Footwear (men and boys aged 14 years and over),135
2021,Canada,Lone-parent households with no additional persons,Children's wear (children under 14 years of age),495
2021,Canada,Lone-parent households with no additional persons,Clothing and cloth diapers (children under 14 years of age),349
2021,Canada,Lone-parent households with no additional persons,Footwear (children under 14 years of age),147
2021,Canada,Lone-parent households with no additional persons,Athletic footwear,227
2021,Canada,Lone-parent households with no additional persons,Accessories,140
2021,Canada,Lone-parent households with no additional persons,Watches and jewellery,97
2021,Canada,Lone-parent households with no additional persons,"Clothing material, yarn, thread and other notions",114
2021,Canada,Lone-parent households with no additional persons,Clothing services,214
2021,Canada,Lone-parent households with no additional persons,"Laundromats, dry-cleaning and laundry services",93
2021,Canada,Lone-parent households with no additional persons,"Services for clothing, footwear and jewellery",121
2021,Canada,Lone-parent households with no additional persons,Transportation,9007
2021,Canada,Lone-parent households with no additional persons,Private transportation,8375
2021,Canada,Lone-parent households with no additional persons,"Private use automobiles, vans and trucks",3024
2021,Canada,Lone-parent households with no additional persons,"Purchase of automobiles, vans and trucks",2637
2021,Canada,Lone-parent households with no additional persons,Automobiles (purchase),1280
2021,Canada,Lone-parent households with no additional persons,"Vans (including mini-vans, purchase)",
2021,Canada,Lone-parent households with no additional persons,"Trucks (including sport utility vehicles, purchase)",1256
2021,Canada,Lone-parent households with no additional persons,"Accessories for automobiles, vans and trucks",33
2021,Canada,Lone-parent households with no additional persons,"Fees for leased automobiles, vans and trucks",
2021,Canada,Lone-parent households with no additional persons,"Regular fees for leased automobiles, vans and trucks",
2021,Canada,Lone-parent households with no additional persons,Regular fees for leased automobiles,
2021,Canada,Lone-parent households with no additional persons,Regular fees for leased vans and trucks,
2021,Canada,Lone-parent households with no additional persons,"Other costs for leased automobiles, vans and trucks (include down payment and closing costs)",
2021,Canada,Lone-parent households with no additional persons,"Rented automobiles, vans and trucks",
2021,Canada,Lone-parent households with no additional persons,"Automobile, van and truck operations",5318
2021,Canada,Lone-parent households with no additional persons,"Registration fees for automobiles, vans and trucks (including insurance if part of registration)",473
2021,Canada,Lone-parent households with no additional persons,Private and public vehicle insurance premiums,956
2021,Canada,Lone-parent households with no additional persons,"Tires, batteries, and other parts and supplies for vehicles",246
2021,Canada,Lone-parent households with no additional persons,Maintenance and repairs of vehicles,620
2021,Canada,Lone-parent households with no additional persons,"Vehicle operation, security and communication services",21
2021,Canada,Lone-parent households with no additional persons,Gas and other fuels (all vehicles and tools),2695
2021,Canada,Lone-parent households with no additional persons,Parking (excluding parking fees included in rent and traffic and parking tickets),171
2021,Canada,Lone-parent households with no additional persons,"Drivers' licences and tests, and driving lessons",134
2021,Canada,Lone-parent households with no additional persons,Drivers' licences and tests,60
2021,Canada,Lone-parent households with no additional persons,Driving lessons,74
2021,Canada,Lone-parent households with no additional persons,Public transportation,632
2021,Canada,Lone-parent households with no additional persons,"City or commuter bus, subway, streetcar and commuter train",196
2021,Canada,Lone-parent households with no additional persons,Taxi (including tips),42
2021,Canada,Lone-parent households with no additional persons,Peer-to-peer ride services,80
2021,Canada,Lone-parent households with no additional persons,Other local passenger transportation,
2021,Canada,Lone-parent households with no additional persons,Airplane,185
2021,Canada,Lone-parent households with no additional persons,Inter-city bus,
2021,Canada,Lone-parent households with no additional persons,Other inter-city passenger transportation services,12
2021,Canada,Lone-parent households with no additional persons,Household moving and storage services,87
2021,Canada,Lone-parent households with no additional persons,Health care,2882
2021,Canada,Lone-parent households with no additional persons,Direct health care costs to household,2286
2021,Canada,Lone-parent households with no additional persons,"Prescribed medicines, pharmaceutical products and cannabis for medical use",519
2021,Canada,Lone-parent households with no additional persons,Prescribed medicines and pharmaceutical products,474
2021,Canada,Lone-parent households with no additional persons,Cannabis for medical use,
2021,Canada,Lone-parent households with no additional persons,"Non-prescribed medicines, pharmaceutical products, health care supplies and equipment",754
2021,Canada,Lone-parent households with no additional persons,Health care services,294
2021,Canada,Lone-parent households with no additional persons,Health care practitioners (excluding general practitioners and specialists),163
2021,Canada,Lone-parent households with no additional persons,Health care by general practitioners and specialists,39
2021,Canada,Lone-parent households with no additional persons,"Weight control programs, smoking cessation programs and other medical services",54
2021,Canada,Lone-parent households with no additional persons,"Hospital care, nursing homes and other residential care facilities",
2021,Canada,Lone-parent households with no additional persons,Eye-care goods and services,289
2021,Canada,Lone-parent households with no additional persons,Prescription eye wear,187
2021,Canada,Lone-parent households with no additional persons,Non-prescription eye wear and other eye-care goods,
2021,Canada,Lone-parent households with no additional persons,"Eye-care services (e.g. surgery, exams)",
2021,Canada,Lone-parent households with no additional persons,Dental services,430
