"question","answer"
"What was the average household expenditure on Other educational services for Couples with children in 2021?","The yearly average was $126.00, which is about $10.50 per month."
"What was the average household expenditure on Personal interest courses and lessons (excluding driving lessons) for Couples with children in 2021?","The yearly average was $349.00, which is about $29.08 per month."
"What was the average household expenditure on Textbooks and school supplies for Couples with children in 2021?","The yearly average was $325.00, which is about $27.08 per month."
"What was the average household expenditure on Reading materials and other printed matter for Couples with children in 2021?","The yearly average was $244.00, which is about $20.33 per month."
"What was the average household expenditure on Newspapers for Couples with children in 2021?","The yearly average was $18.00, which is about $1.50 per month."
"What was the average household expenditure on Books and E-Books (excluding school books) for Couples with children in 2021?","The yearly average was $163.00, which is about $13.58 per month."
"What was the average household expenditure on Maps, sheet music and other printed matter for Couples with children in 2021?","The yearly average was $10.00, which is about $0.83 per month."
"What was the average household expenditure on Services related to reading materials (e.g. photocopying, library fees) for Couples with children in 2021?","The yearly average was $36.00, which is about $3.00 per month."
"What was the average household expenditure on Tobacco products, alcoholic beverages and cannabis for non-medical use for Couples with children in 2021?","The yearly average was $2,020.00, which is about $168.33 per month."
"What was the average household expenditure on Tobacco products and smokers' supplies for Couples with children in 2021?","The yearly average was $555.00, which is about $46.25 per month."
"What was the average household expenditure on Cigarettes for Couples with children in 2021?","The yearly average was $495.00, which is about $41.25 per month."
"What was the average household expenditure on Other tobacco products, smokers' supplies and e-cigarettes for Couples with children in 2021?","The yearly average was $60.00, which is about $5.00 per month."
"What was the average household expenditure on Cannabis for non-medical use for Couples with children in 2021?","The yearly average was $169.00, which is about $14.08 per month."
"What was the average household expenditure on Alcoholic beverages for Couples with children in 2021?","The yearly average was $1,297.00, which is about $108.08 per month."
"What was the average household expenditure on Alcoholic beverages served on licensed premises and in restaurants for Couples with children in 2021?","The yearly average was $326.00, which is about $27.17 per month."
"What was the average household expenditure on Alcoholic beverages purchased from stores for Couples with children in 2021?","The yearly average was $969.00, which is about $80.75 per month."
"What was the average household expenditure on Games of chance for Couples with children in 2021?","The yearly average was $141.00, which is about $11.75 per month."
"What was the average household expenditure on Government-run lotteries for Couples with children in 2021?","The yearly average was $121.00, which is about $10.08 per month."
"What was the average household expenditure on Miscellaneous expenditures for Couples with children in 2021?","The yearly average was $2,482.00, which is about $206.83 per month."
"What was the average household expenditure on Financial services for Couples with children in 2021?","The yearly average was $732.00, which is about $61.00 per month."
"What was the average household expenditure on Service charges for banks and other financial institutions for Couples with children in 2021?","The yearly average was $198.00, which is about $16.50 per month."
"What was the average household expenditure on Administration fees for brokers and stock and bond commissions for Couples with children in 2021?","The yearly average was $290.00, which is about $24.17 per month."
"What was the average household expenditure on Other financial services for Couples with children in 2021?","The yearly average was $245.00, which is about $20.42 per month."
"What was the average household expenditure on Other miscellaneous goods and services for Couples with children in 2021?","The yearly average was $1,749.00, which is about $145.75 per month."
"What was the average household expenditure on Fines for Couples with children in 2021?","The yearly average was $70.00, which is about $5.83 per month."
"What was the average household expenditure on Legal services not related to dwellings for Couples with children in 2021?","The yearly average was $248.00, which is about $20.67 per month."
"What was the average household expenditure on Dues to unions and professional associations for Couples with children in 2021?","The yearly average was $594.00, which is about $49.50 per month."
"What was the average household expenditure on Contributions and dues for social clubs and other organizations for Couples with children in 2021?","The yearly average was $66.00, which is about $5.50 per month."
"What was the average household expenditure on Funeral services for Couples with children in 2021?","The yearly average was $75.00, which is about $6.25 per month."
"What was the average household expenditure on Government services for Couples with children in 2021?","The yearly average was $55.00, which is about $4.58 per month."
"What was the average household expenditure on Wholesale/retail memberships for Couples with children in 2021?","The yearly average was $150.00, which is about $12.50 per month."
"What was the average household expenditure on Convenience fees for Couples with children in 2021?","The yearly average was $5.00, which is about $0.42 per month."
"What was the average household expenditure on Recycling fees and other environmental fees for Couples with children in 2021?","The yearly average was $12.00, which is about $1.00 per month."
"What was the average household expenditure on Income taxes for Couples with children in 2021?","The yearly average was $29,338.00, which is about $2,444.83 per month."
"What was the average household expenditure on Personal insurance payments and pension contributions for Couples with children in 2021?","The yearly average was $9,717.00, which is about $809.75 per month."
"What was the average household expenditure on Employment insurance and Quebec parental insurance premiums for Couples with children in 2021?","The yearly average was $1,117.00, which is about $93.08 per month."
"What was the average household expenditure on Retirement and pension fund payments for Couples with children in 2021?","The yearly average was $7,597.00, which is about $633.08 per month."
"What was the average household expenditure on Premiums on life, term and endowment insurance for Couples with children in 2021?","The yearly average was $1,002.00, which is about $83.50 per month."
"What was the average household expenditure on Gifts of money, support payments and charitable contributions for Couples with children in 2021?","The yearly average was $1,557.00, which is about $129.75 per month."
"What was the average household expenditure on Gifts of money and support payments for Couples with children in 2021?","The yearly average was $798.00, which is about $66.50 per month."
"What was the average household expenditure on Gifts of money to persons living in Canada for Couples with children in 2021?","The yearly average was $309.00, which is about $25.75 per month."
"What was the average household expenditure on Gifts of money to persons living outside Canada for Couples with children in 2021?","The yearly average was $278.00, which is about $23.17 per month."
"What was the average household expenditure on Alimony and child support for Couples with children in 2021?","The yearly average was $211.00, which is about $17.58 per month."
"What was the average household expenditure on Charitable contributions for Couples with children in 2021?","The yearly average was $758.00, which is about $63.17 per month."
"What was the average household expenditure on Total expenditure for Couples with other related or unrelated persons in 2021?","The yearly average was $147,556.00, which is about $12,296.33 per month."
"What was the average household expenditure on Total current consumption for Couples with other related or unrelated persons in 2021?","The yearly average was $103,450.00, which is about $8,620.83 per month."
"What was the average household expenditure on Food expenditures for Couples with other related or unrelated persons in 2021?","The yearly average was $15,991.00, which is about $1,332.58 per month."
"What was the average household expenditure on Food purchased from stores for Couples with other related or unrelated persons in 2021?","The yearly average was $12,471.00, which is about $1,039.25 per month."
"What was the average household expenditure on Bakery products for Couples with other related or unrelated persons in 2021?","The yearly average was $1,008.00, which is about $84.00 per month."
"What was the average household expenditure on Cereal grains and cereal products for Couples with other related or unrelated persons in 2021?","The yearly average was $802.00, which is about $66.83 per month."
"What was the average household expenditure on Fruit, fruit preparations and nuts for Couples with other related or unrelated persons in 2021?","The yearly average was $1,718.00, which is about $143.17 per month."
"What was the average household expenditure on Vegetables and vegetable preparations for Couples with other related or unrelated persons in 2021?","The yearly average was $1,592.00, which is about $132.67 per month."
"What was the average household expenditure on Dairy products and eggs for Couples with other related or unrelated persons in 2021?","The yearly average was $1,795.00, which is about $149.58 per month."
"What was the average household expenditure on Meat for Couples with other related or unrelated persons in 2021?","The yearly average was $2,498.00, which is about $208.17 per month."
"What was the average household expenditure on Fish and seafood for Couples with other related or unrelated persons in 2021?","The yearly average was $542.00, which is about $45.17 per month."
"What was the average household expenditure on Non-alcoholic beverages and other food products for Couples with other related or unrelated persons in 2021?","The yearly average was $2,515.00, which is about $209.58 per month."
"What was the average household expenditure on Food purchased from restaurants for Couples with other related or unrelated persons in 2021?","The yearly average was $3,399.00, which is about $283.25 per month."
"What was the average household expenditure on Restaurant meals for Couples with other related or unrelated persons in 2021?","The yearly average was $2,803.00, which is about $233.58 per month."
"What was the average household expenditure on Restaurant snacks and beverages for Couples with other related or unrelated persons in 2021?","The yearly average was $596.00, which is about $49.67 per month."
"What was the average household expenditure on Shelter for Couples with other related or unrelated persons in 2021?","The yearly average was $33,473.00, which is about $2,789.42 per month."
"What was the average household expenditure on Principal accommodation for Couples with other related or unrelated persons in 2021?","The yearly average was $30,900.00, which is about $2,575.00 per month."
"What was the average household expenditure on Rented living quarters for Couples with other related or unrelated persons in 2021?","The yearly average was $2,223.00, which is about $185.25 per month."
"What was the average household expenditure on Rent for Couples with other related or unrelated persons in 2021?","The yearly average was $2,178.00, which is about $181.50 per month."
"What was the average household expenditure on Tenants' insurance premiums for Couples with other related or unrelated persons in 2021?","The yearly average was $26.00, which is about $2.17 per month."
"What was the average household expenditure on Owned living quarters for Couples with other related or unrelated persons in 2021?","The yearly average was $24,279.00, which is about $2,023.25 per month."
"What was the average household expenditure on Mortgage paid for owned living quarters for Couples with other related or unrelated persons in 2021?","The yearly average was $15,884.00, which is about $1,323.67 per month."
"What was the average household expenditure on Repairs and maintenance for owned living quarters for Couples with other related or unrelated persons in 2021?","The yearly average was $1,489.00, which is about $124.08 per month."
"What was the average household expenditure on Condominium fees for owned living quarters for Couples with other related or unrelated persons in 2021?","The yearly average was $271.00, which is about $22.58 per month."
"What was the average household expenditure on Property and school taxes for owned living quarters for Couples with other related or unrelated persons in 2021?","The yearly average was $3,883.00, which is about $323.58 per month."
"What was the average household expenditure on Homeowners' insurance premiums for owned living quarters for Couples with other related or unrelated persons in 2021?","The yearly average was $1,486.00, which is about $123.83 per month."
"What was the average household expenditure on Other expenditures for owned living quarters for Couples with other related or unrelated persons in 2021?","The yearly average was $1,267.00, which is about $105.58 per month."
"What was the average household expenditure on Legal fees related to owned living quarters for Couples with other related or unrelated persons in 2021?","The yearly average was $156.00, which is about $13.00 per month."
"What was the average household expenditure on Mortgage insurance premiums for owned living quarters for Couples with other related or unrelated persons in 2021?","The yearly average was $462.00, which is about $38.50 per month."
"What was the average household expenditure on Registration fees, renewal fees and early renewal or closing penalties for owned living quarters for Couples with other related or unrelated persons in 2021?","The yearly average was $175.00, which is about $14.58 per month."
"What was the average household expenditure on All other expenses related to owned living quarters (excluding repairs and maintenance) for Couples with other related or unrelated persons in 2021?","The yearly average was $57.00, which is about $4.75 per month."
"What was the average household expenditure on Water, fuel and electricity for principal accommodation for Couples with other related or unrelated persons in 2021?","The yearly average was $4,398.00, which is about $366.50 per month."
"What was the average household expenditure on Water and sewage for principal accommodation for Couples with other related or unrelated persons in 2021?","The yearly average was $1,037.00, which is about $86.42 per month."
"What was the average household expenditure on Electricity for principal accommodation for Couples with other related or unrelated persons in 2021?","The yearly average was $2,121.00, which is about $176.75 per month."
"What was the average household expenditure on Natural gas for principal accommodation for Couples with other related or unrelated persons in 2021?","The yearly average was $1,020.00, which is about $85.00 per month."
"What was the average household expenditure on Other fuel for principal accommodation for Couples with other related or unrelated persons in 2021?","The yearly average was $219.00, which is about $18.25 per month."
"What was the average household expenditure on Other accommodation for Couples with other related or unrelated persons in 2021?","The yearly average was $2,572.00, which is about $214.33 per month."
"What was the average household expenditure on Property and school taxes, water and sewage charges for owned secondary residences for Couples with other related or unrelated persons in 2021?","The yearly average was $217.00, which is about $18.08 per month."
"What was the average household expenditure on Insurance premiums for owned secondary residences for Couples with other related or unrelated persons in 2021?","The yearly average was $70.00, which is about $5.83 per month."
"What was the average household expenditure on Other owned properties for Couples with other related or unrelated persons in 2021?","The yearly average was $558.00, which is about $46.50 per month."
"What was the average household expenditure on Accommodation away from home for Couples with other related or unrelated persons in 2021?","The yearly average was $500.00, which is about $41.67 per month."
"What was the average household expenditure on Hotels and motels for Couples with other related or unrelated persons in 2021?","The yearly average was $280.00, which is about $23.33 per month."
"What was the average household expenditure on Other accommodation away from home for Couples with other related or unrelated persons in 2021?","The yearly average was $220.00, which is about $18.33 per month."
"What was the average household expenditure on Household operations for Couples with other related or unrelated persons in 2021?","The yearly average was $8,389.00, which is about $699.08 per month."
"What was the average household expenditure on Communications for Couples with other related or unrelated persons in 2021?","The yearly average was $4,453.00, which is about $371.08 per month."
"What was the average household expenditure on Telephone for Couples with other related or unrelated persons in 2021?","The yearly average was $2,994.00, which is about $249.50 per month."
"What was the average household expenditure on Landline telephone services for Couples with other related or unrelated persons in 2021?","The yearly average was $248.00, which is about $20.67 per month."
"What was the average household expenditure on Cell phone and pager services for Couples with other related or unrelated persons in 2021?","The yearly average was $2,223.00, which is about $185.25 per month."
"What was the average household expenditure on Purchase of telephones and equipment for Couples with other related or unrelated persons in 2021?","The yearly average was $523.00, which is about $43.58 per month."
"What was the average household expenditure on Internet access services for Couples with other related or unrelated persons in 2021?","The yearly average was $1,062.00, which is about $88.50 per month."
"What was the average household expenditure on Digital services for Couples with other related or unrelated persons in 2021?","The yearly average was $219.00, which is about $18.25 per month."
"What was the average household expenditure on Postal, courier, delivery and other communication services for Couples with other related or unrelated persons in 2021?","The yearly average was $178.00, which is about $14.83 per month."
"What was the average household expenditure on Domestic and other custodial services (excluding child care) for Couples with other related or unrelated persons in 2021?","The yearly average was $215.00, which is about $17.92 per month."
"What was the average household expenditure on Pet expenses for Couples with other related or unrelated persons in 2021?","The yearly average was $930.00, which is about $77.50 per month."
"What was the average household expenditure on Pet food and pet-related goods for Couples with other related or unrelated persons in 2021?","The yearly average was $436.00, which is about $36.33 per month."
"What was the average household expenditure on Purchase of pets for Couples with other related or unrelated persons in 2021?","The yearly average was $149.00, which is about $12.42 per month."
"What was the average household expenditure on Veterinarian and other services for Couples with other related or unrelated persons in 2021?","The yearly average was $346.00, which is about $28.83 per month."
"What was the average household expenditure on Household cleaning supplies and equipment for Couples with other related or unrelated persons in 2021?","The yearly average was $426.00, which is about $35.50 per month."
"What was the average household expenditure on Detergent and other soaps for Couples with other related or unrelated persons in 2021?","The yearly average was $187.00, which is about $15.58 per month."
"What was the average household expenditure on Other household cleaning supplies for Couples with other related or unrelated persons in 2021?","The yearly average was $224.00, which is about $18.67 per month."
"What was the average household expenditure on Paper, plastic and foil supplies for Couples with other related or unrelated persons in 2021?","The yearly average was $479.00, which is about $39.92 per month."
"What was the average household expenditure on Stationery (excluding school supplies) for Couples with other related or unrelated persons in 2021?","The yearly average was $81.00, which is about $6.75 per month."
"What was the average household expenditure on Other paper supplies for Couples with other related or unrelated persons in 2021?","The yearly average was $286.00, which is about $23.83 per month."
"What was the average household expenditure on Plastic and foil supplies for Couples with other related or unrelated persons in 2021?","The yearly average was $113.00, which is about $9.42 per month."
"What was the average household expenditure on Garden supplies and services for Couples with other related or unrelated persons in 2021?","The yearly average was $628.00, which is about $52.33 per month."
"What was the average household expenditure on Nursery and greenhouse stock, cut flowers, decorative plants and planting seeds for Couples with other related or unrelated persons in 2021?","The yearly average was $332.00, which is about $27.67 per month."
"What was the average household expenditure on Groundskeeping services, snow and garbage removal for Couples with other related or unrelated persons in 2021?","The yearly average was $172.00, which is about $14.33 per month."
"What was the average household expenditure on Other household supplies for Couples with other related or unrelated persons in 2021?","The yearly average was $303.00, which is about $25.25 per month."
"What was the average household expenditure on Child care for Couples with other related or unrelated persons in 2021?","The yearly average was $954.00, which is about $79.50 per month."
"What was the average household expenditure on Child care outside the home for Couples with other related or unrelated persons in 2021?","The yearly average was $684.00, which is about $57.00 per month."
"What was the average household expenditure on Household furnishings and equipment for Couples with other related or unrelated persons in 2021?","The yearly average was $4,626.00, which is about $385.50 per month."
"What was the average household expenditure on Household furnishings for Couples with other related or unrelated persons in 2021?","The yearly average was $2,073.00, which is about $172.75 per month."
"What was the average household expenditure on Furniture for Couples with other related or unrelated persons in 2021?","The yearly average was $1,146.00, which is about $95.50 per month."
"What was the average household expenditure on Rugs, mats and underpadding for Couples with other related or unrelated persons in 2021?","The yearly average was $190.00, which is about $15.83 per month."
"What was the average household expenditure on Works of art, carvings and other decorative ware for Couples with other related or unrelated persons in 2021?","The yearly average was $176.00, which is about $14.67 per month."
"What was the average household expenditure on Household equipment for Couples with other related or unrelated persons in 2021?","The yearly average was $2,161.00, which is about $180.08 per month."
"What was the average household expenditure on Household appliances for Couples with other related or unrelated persons in 2021?","The yearly average was $1,022.00, which is about $85.17 per month."
"What was the average household expenditure on Refrigerators and freezers for Couples with other related or unrelated persons in 2021?","The yearly average was $225.00, which is about $18.75 per month."
"What was the average household expenditure on Microwave ovens and cooking appliances for Couples with other related or unrelated persons in 2021?","The yearly average was $172.00, which is about $14.33 per month."
"What was the average household expenditure on Washers, dryers and dishwashers for Couples with other related or unrelated persons in 2021?","The yearly average was $332.00, which is about $27.67 per month."
"What was the average household expenditure on Room air conditioners, portable humidifiers and dehumidifiers for Couples with other related or unrelated persons in 2021?","The yearly average was $183.00, which is about $15.25 per month."
"What was the average household expenditure on Other household equipment for Couples with other related or unrelated persons in 2021?","The yearly average was $1,139.00, which is about $94.92 per month."
"What was the average household expenditure on Home and workshop tools and equipment for Couples with other related or unrelated persons in 2021?","The yearly average was $292.00, which is about $24.33 per month."
"What was the average household expenditure on Lawn, garden and snow-removal equipment and tools for Couples with other related or unrelated persons in 2021?","The yearly average was $323.00, which is about $26.92 per month."
"What was the average household expenditure on Non-electric kitchen and cooking equipment for Couples with other related or unrelated persons in 2021?","The yearly average was $284.00, which is about $23.67 per month."
"What was the average household expenditure on Maintenance, rental, repairs and services related to household furnishings and equipment for Couples with other related or unrelated persons in 2021?","The yearly average was $226.00, which is about $18.83 per month."
"What was the average household expenditure on Services related to household furnishings and equipment for Couples with other related or unrelated persons in 2021?","The yearly average was $166.00, which is about $13.83 per month."
"What was the average household expenditure on Rental of heating equipment for Couples with other related or unrelated persons in 2021?","The yearly average was $74.00, which is about $6.17 per month."
"What was the average household expenditure on Home security services for Couples with other related or unrelated persons in 2021?","The yearly average was $92.00, which is about $7.67 per month."
"What was the average household expenditure on Clothing and accessories for Couples with other related or unrelated persons in 2021?","The yearly average was $3,760.00, which is about $313.33 per month."
"What was the average household expenditure on Women's and girls' wear (women and girls aged 14 years and over) for Couples with other related or unrelated persons in 2021?","The yearly average was $1,251.00, which is about $104.25 per month."
"What was the average household expenditure on Clothing (women and girls aged 14 years and over) for Couples with other related or unrelated persons in 2021?","The yearly average was $834.00, which is about $69.50 per month."
"What was the average household expenditure on Footwear (women and girls aged 14 years and over) for Couples with other related or unrelated persons in 2021?","The yearly average was $417.00, which is about $34.75 per month."
"What was the average household expenditure on Men's and boys' wear (men and boys aged 14 years and over) for Couples with other related or unrelated persons in 2021?","The yearly average was $936.00, which is about $78.00 per month."
"What was the average household expenditure on Clothing (men and boys aged 14 years and over) for Couples with other related or unrelated persons in 2021?","The yearly average was $592.00, which is about $49.33 per month."
"What was the average household expenditure on Footwear (men and boys aged 14 years and over) for Couples with other related or unrelated persons in 2021?","The yearly average was $344.00, which is about $28.67 per month."
"What was the average household expenditure on Children's wear (children under 14 years of age) for Couples with other related or unrelated persons in 2021?","The yearly average was $544.00, which is about $45.33 per month."
"What was the average household expenditure on Clothing and cloth diapers (children under 14 years of age) for Couples with other related or unrelated persons in 2021?","The yearly average was $374.00, which is about $31.17 per month."
"What was the average household expenditure on Footwear (children under 14 years of age) for Couples with other related or unrelated persons in 2021?","The yearly average was $170.00, which is about $14.17 per month."
"What was the average household expenditure on Athletic footwear for Couples with other related or unrelated persons in 2021?","The yearly average was $268.00, which is about $22.33 per month."
"What was the average household expenditure on Accessories for Couples with other related or unrelated persons in 2021?","The yearly average was $195.00, which is about $16.25 per month."
"What was the average household expenditure on Watches and jewellery for Couples with other related or unrelated persons in 2021?","The yearly average was $241.00, which is about $20.08 per month."
"What was the average household expenditure on Clothing material, yarn, thread and other notions for Couples with other related or unrelated persons in 2021?","The yearly average was $130.00, which is about $10.83 per month."
"What was the average household expenditure on Clothing services for Couples with other related or unrelated persons in 2021?","The yearly average was $195.00, which is about $16.25 per month."
"What was the average household expenditure on Laundromats, dry-cleaning and laundry services for Couples with other related or unrelated persons in 2021?","The yearly average was $60.00, which is about $5.00 per month."
"What was the average household expenditure on Services for clothing, footwear and jewellery for Couples with other related or unrelated persons in 2021?","The yearly average was $135.00, which is about $11.25 per month."
"What was the average household expenditure on Transportation for Couples with other related or unrelated persons in 2021?","The yearly average was $16,307.00, which is about $1,358.92 per month."
"What was the average household expenditure on Private transportation for Couples with other related or unrelated persons in 2021?","The yearly average was $15,267.00, which is about $1,272.25 per month."
"What was the average household expenditure on Private use automobiles, vans and trucks for Couples with other related or unrelated persons in 2021?","The yearly average was $7,610.00, which is about $634.17 per month."
"What was the average household expenditure on Purchase of automobiles, vans and trucks for Couples with other related or unrelated persons in 2021?","The yearly average was $6,758.00, which is about $563.17 per month."
"What was the average household expenditure on Automobiles (purchase) for Couples with other related or unrelated persons in 2021?","The yearly average was $1,720.00, which is about $143.33 per month."
"What was the average household expenditure on Trucks (including sport utility vehicles, purchase) for Couples with other related or unrelated persons in 2021?","The yearly average was $4,712.00, which is about $392.67 per month."
"What was the average household expenditure on Accessories for automobiles, vans and trucks for Couples with other related or unrelated persons in 2021?","The yearly average was $88.00, which is about $7.33 per month."
"What was the average household expenditure on Fees for leased automobiles, vans and trucks for Couples with other related or unrelated persons in 2021?","The yearly average was $764.00, which is about $63.67 per month."
"What was the average household expenditure on Regular fees for leased automobiles, vans and trucks for Couples with other related or unrelated persons in 2021?","The yearly average was $676.00, which is about $56.33 per month."
"What was the average household expenditure on Regular fees for leased automobiles for Couples with other related or unrelated persons in 2021?","The yearly average was $218.00, which is about $18.17 per month."
"What was the average household expenditure on Regular fees for leased vans and trucks for Couples with other related or unrelated persons in 2021?","The yearly average was $458.00, which is about $38.17 per month."
"What was the average household expenditure on Rented automobiles, vans and trucks for Couples with other related or unrelated persons in 2021?","The yearly average was $57.00, which is about $4.75 per month."
"What was the average household expenditure on Automobile, van and truck operations for Couples with other related or unrelated persons in 2021?","The yearly average was $7,601.00, which is about $633.42 per month."
"What was the average household expenditure on Registration fees for automobiles, vans and trucks (including insurance if part of registration) for Couples with other related or unrelated persons in 2021?","The yearly average was $903.00, which is about $75.25 per month."
"What was the average household expenditure on Private and public vehicle insurance premiums for Couples with other related or unrelated persons in 2021?","The yearly average was $1,899.00, which is about $158.25 per month."
"What was the average household expenditure on Tires, batteries, and other parts and supplies for vehicles for Couples with other related or unrelated persons in 2021?","The yearly average was $398.00, which is about $33.17 per month."
"What was the average household expenditure on Maintenance and repairs of vehicles for Couples with other related or unrelated persons in 2021?","The yearly average was $924.00, which is about $77.00 per month."
"What was the average household expenditure on Vehicle operation, security and communication services for Couples with other related or unrelated persons in 2021?","The yearly average was $48.00, which is about $4.00 per month."
"What was the average household expenditure on Gas and other fuels (all vehicles and tools) for Couples with other related or unrelated persons in 2021?","The yearly average was $2,993.00, which is about $249.42 per month."
"What was the average household expenditure on Parking (excluding parking fees included in rent and traffic and parking tickets) for Couples with other related or unrelated persons in 2021?","The yearly average was $251.00, which is about $20.92 per month."
"What was the average household expenditure on Drivers' licences and tests, and driving lessons for Couples with other related or unrelated persons in 2021?","The yearly average was $185.00, which is about $15.42 per month."
"What was the average household expenditure on Drivers' licences and tests for Couples with other related or unrelated persons in 2021?","The yearly average was $80.00, which is about $6.67 per month."
"What was the average household expenditure on Driving lessons for Couples with other related or unrelated persons in 2021?","The yearly average was $104.00, which is about $8.67 per month."
"What was the average household expenditure on Public transportation for Couples with other related or unrelated persons in 2021?","The yearly average was $1,040.00, which is about $86.67 per month."
"What was the average household expenditure on City or commuter bus, subway, streetcar and commuter train for Couples with other related or unrelated persons in 2021?","The yearly average was $205.00, which is about $17.08 per month."
"What was the average household expenditure on Taxi (including tips) for Couples with other related or unrelated persons in 2021?","The yearly average was $48.00, which is about $4.00 per month."
"What was the average household expenditure on Peer-to-peer ride services for Couples with other related or unrelated persons in 2021?","The yearly average was $112.00, which is about $9.33 per month."
"What was the average household expenditure on Airplane for Couples with other related or unrelated persons in 2021?","The yearly average was $490.00, which is about $40.83 per month."
"What was the average household expenditure on Other inter-city passenger transportation services for Couples with other related or unrelated persons in 2021?","The yearly average was $12.00, which is about $1.00 per month."
"What was the average household expenditure on Household moving and storage services for Couples with other related or unrelated persons in 2021?","The yearly average was $135.00, which is about $11.25 per month."
"What was the average household expenditure on Health care for Couples with other related or unrelated persons in 2021?","The yearly average was $3,894.00, which is about $324.50 per month."
"What was the average household expenditure on Direct health care costs to household for Couples with other related or unrelated persons in 2021?","The yearly average was $2,947.00, which is about $245.58 per month."
"What was the average household expenditure on Prescribed medicines, pharmaceutical products and cannabis for medical use for Couples with other related or unrelated persons in 2021?","The yearly average was $763.00, which is about $63.58 per month."
"What was the average household expenditure on Prescribed medicines and pharmaceutical products for Couples with other related or unrelated persons in 2021?","The yearly average was $752.00, which is about $62.67 per month."
"What was the average household expenditure on Non-prescribed medicines, pharmaceutical products, health care supplies and equipment for Couples with other related or unrelated persons in 2021?","The yearly average was $643.00, which is about $53.58 per month."
"What was the average household expenditure on Health care services for Couples with other related or unrelated persons in 2021?","The yearly average was $382.00, which is about $31.83 per month."
"What was the average household expenditure on Health care practitioners (excluding general practitioners and specialists) for Couples with other related or unrelated persons in 2021?","The yearly average was $174.00, which is about $14.50 per month."
"What was the average household expenditure on Health care by general practitioners and specialists for Couples with other related or unrelated persons in 2021?","The yearly average was $50.00, which is about $4.17 per month."
"What was the average household expenditure on Weight control programs, smoking cessation programs and other medical services for Couples with other related or unrelated persons in 2021?","The yearly average was $46.00, which is about $3.83 per month."
"What was the average household expenditure on Eye-care goods and services for Couples with other related or unrelated persons in 2021?","The yearly average was $338.00, which is about $28.17 per month."
"What was the average household expenditure on Prescription eye wear for Couples with other related or unrelated persons in 2021?","The yearly average was $264.00, which is about $22.00 per month."
"What was the average household expenditure on Eye-care services (e.g. surgery, exams) for Couples with other related or unrelated persons in 2021?","The yearly average was $55.00, which is about $4.58 per month."
"What was the average household expenditure on Dental services for Couples with other related or unrelated persons in 2021?","The yearly average was $819.00, which is about $68.25 per month."
"What was the average household expenditure on Private health insurance plan premiums for Couples with other related or unrelated persons in 2021?","The yearly average was $947.00, which is about $78.92 per month."
"What was the average household expenditure on Private health and dental plan premiums for Couples with other related or unrelated persons in 2021?","The yearly average was $641.00, which is about $53.42 per month."
"What was the average household expenditure on Accident or disability insurance premiums for Couples with other related or unrelated persons in 2021?","The yearly average was $306.00, which is about $25.50 per month."
"What was the average household expenditure on Personal care for Couples with other related or unrelated persons in 2021?","The yearly average was $2,209.00, which is about $184.08 per month."
"What was the average household expenditure on Personal care products for Couples with other related or unrelated persons in 2021?","The yearly average was $1,215.00, which is about $101.25 per month."
"What was the average household expenditure on Hair care products for Couples with other related or unrelated persons in 2021?","The yearly average was $91.00, which is about $7.58 per month."
"What was the average household expenditure on Body soaps for Couples with other related or unrelated persons in 2021?","The yearly average was $101.00, which is about $8.42 per month."
"What was the average household expenditure on Oral hygiene products for Couples with other related or unrelated persons in 2021?","The yearly average was $113.00, which is about $9.42 per month."
"What was the average household expenditure on Other personal care supplies and equipment for Couples with other related or unrelated persons in 2021?","The yearly average was $199.00, which is about $16.58 per month."
"What was the average household expenditure on Personal care services for Couples with other related or unrelated persons in 2021?","The yearly average was $994.00, which is about $82.83 per month."
"What was the average household expenditure on Hair grooming services for Couples with other related or unrelated persons in 2021?","The yearly average was $654.00, which is about $54.50 per month."
"What was the average household expenditure on Other personal care services for Couples with other related or unrelated persons in 2021?","The yearly average was $340.00, which is about $28.33 per month."
"What was the average household expenditure on Recreation for Couples with other related or unrelated persons in 2021?","The yearly average was $5,289.00, which is about $440.75 per month."
"What was the average household expenditure on Recreational equipment and related services for Couples with other related or unrelated persons in 2021?","The yearly average was $2,333.00, which is about $194.42 per month."
"What was the average household expenditure on Computer equipment and supplies for Couples with other related or unrelated persons in 2021?","The yearly average was $1,247.00, which is about $103.92 per month."
"What was the average household expenditure on Computer hardware for Couples with other related or unrelated persons in 2021?","The yearly average was $617.00, which is about $51.42 per month."
"What was the average household expenditure on Tablet computers for Couples with other related or unrelated persons in 2021?","The yearly average was $204.00, which is about $17.00 per month."
"What was the average household expenditure on Wearable electronic devices for Couples with other related or unrelated persons in 2021?","The yearly average was $164.00, which is about $13.67 per month."
"What was the average household expenditure on Photographic goods and services for Couples with other related or unrelated persons in 2021?","The yearly average was $181.00, which is about $15.08 per month."
"What was the average household expenditure on Camcorders, cameras, parts, accessories and related equipment for Couples with other related or unrelated persons in 2021?","The yearly average was $45.00, which is about $3.75 per month."
"What was the average household expenditure on Photographic services for Couples with other related or unrelated persons in 2021?","The yearly average was $136.00, which is about $11.33 per month."
"What was the average household expenditure on Home entertainment equipment and services for Couples with other related or unrelated persons in 2021?","The yearly average was $489.00, which is about $40.75 per month."
"What was the average household expenditure on Home entertainment equipment for Couples with other related or unrelated persons in 2021?","The yearly average was $416.00, which is about $34.67 per month."
