question,answer
What was the average household expenditure on Men's and boys' wear (men and boys aged 14 years and over) for Couples with other related or unrelated persons in 2021?,$936.0
What was the average household expenditure on Clothing (men and boys aged 14 years and over) for Couples with other related or unrelated persons in 2021?,$592.0
What was the average household expenditure on Footwear (men and boys aged 14 years and over) for Couples with other related or unrelated persons in 2021?,$344.0
What was the average household expenditure on Children's wear (children under 14 years of age) for Couples with other related or unrelated persons in 2021?,$544.0
What was the average household expenditure on Clothing and cloth diapers (children under 14 years of age) for Couples with other related or unrelated persons in 2021?,$374.0
What was the average household expenditure on Footwear (children under 14 years of age) for Couples with other related or unrelated persons in 2021?,$170.0
What was the average household expenditure on Athletic footwear for Couples with other related or unrelated persons in 2021?,$268.0
What was the average household expenditure on Accessories for Couples with other related or unrelated persons in 2021?,$195.0
What was the average household expenditure on Watches and jewellery for Couples with other related or unrelated persons in 2021?,$241.0
"What was the average household expenditure on Clothing material, yarn, thread and other notions for Couples with other related or unrelated persons in 2021?",$130.0
What was the average household expenditure on Clothing services for Couples with other related or unrelated persons in 2021?,$195.0
"What was the average household expenditure on Laundromats, dry-cleaning and laundry services for Couples with other related or unrelated persons in 2021?",$60.0
"What was the average household expenditure on Services for clothing, footwear and jewellery for Couples with other related or unrelated persons in 2021?",$135.0
What was the average household expenditure on Transportation for Couples with other related or unrelated persons in 2021?,$16307.0
What was the average household expenditure on Private transportation for Couples with other related or unrelated persons in 2021?,$15267.0
"What was the average household expenditure on Private use automobiles, vans and trucks for Couples with other related or unrelated persons in 2021?",$7610.0
"What was the average household expenditure on Purchase of automobiles, vans and trucks for Couples with other related or unrelated persons in 2021?",$6758.0
What was the average household expenditure on Automobiles (purchase) for Couples with other related or unrelated persons in 2021?,$1720.0
"What was the average household expenditure on Vans (including mini-vans, purchase) for Couples with other related or unrelated persons in 2021?",$nan
"What was the average household expenditure on Trucks (including sport utility vehicles, purchase) for Couples with other related or unrelated persons in 2021?",$4712.0
"What was the average household expenditure on Accessories for automobiles, vans and trucks for Couples with other related or unrelated persons in 2021?",$88.0
"What was the average household expenditure on Fees for leased automobiles, vans and trucks for Couples with other related or unrelated persons in 2021?",$764.0
"What was the average household expenditure on Regular fees for leased automobiles, vans and trucks for Couples with other related or unrelated persons in 2021?",$676.0
What was the average household expenditure on Regular fees for leased automobiles for Couples with other related or unrelated persons in 2021?,$218.0
What was the average household expenditure on Regular fees for leased vans and trucks for Couples with other related or unrelated persons in 2021?,$458.0
"What was the average household expenditure on Other costs for leased automobiles, vans and trucks (include down payment and closing costs) for Couples with other related or unrelated persons in 2021?",$nan
"What was the average household expenditure on Rented automobiles, vans and trucks for Couples with other related or unrelated persons in 2021?",$57.0
"What was the average household expenditure on Automobile, van and truck operations for Couples with other related or unrelated persons in 2021?",$7601.0
"What was the average household expenditure on Registration fees for automobiles, vans and trucks (including insurance if part of registration) for Couples with other related or unrelated persons in 2021?",$903.0
What was the average household expenditure on Private and public vehicle insurance premiums for Couples with other related or unrelated persons in 2021?,$1899.0
"What was the average household expenditure on Tires, batteries, and other parts and supplies for vehicles for Couples with other related or unrelated persons in 2021?",$398.0
What was the average household expenditure on Maintenance and repairs of vehicles for Couples with other related or unrelated persons in 2021?,$924.0
"What was the average household expenditure on Vehicle operation, security and communication services for Couples with other related or unrelated persons in 2021?",$48.0
What was the average household expenditure on Gas and other fuels (all vehicles and tools) for Couples with other related or unrelated persons in 2021?,$2993.0
What was the average household expenditure on Parking (excluding parking fees included in rent and traffic and parking tickets) for Couples with other related or unrelated persons in 2021?,$251.0
"What was the average household expenditure on Drivers' licences and tests, and driving lessons for Couples with other related or unrelated persons in 2021?",$185.0
What was the average household expenditure on Drivers' licences and tests for Couples with other related or unrelated persons in 2021?,$80.0
What was the average household expenditure on Driving lessons for Couples with other related or unrelated persons in 2021?,$104.0
What was the average household expenditure on Public transportation for Couples with other related or unrelated persons in 2021?,$1040.0
"What was the average household expenditure on City or commuter bus, subway, streetcar and commuter train for Couples with other related or unrelated persons in 2021?",$205.0
What was the average household expenditure on Taxi (including tips) for Couples with other related or unrelated persons in 2021?,$48.0
What was the average household expenditure on Peer-to-peer ride services for Couples with other related or unrelated persons in 2021?,$112.0
What was the average household expenditure on Other local passenger transportation for Couples with other related or unrelated persons in 2021?,$nan
What was the average household expenditure on Airplane for Couples with other related or unrelated persons in 2021?,$490.0
What was the average household expenditure on Inter-city bus for Couples with other related or unrelated persons in 2021?,$nan
What was the average household expenditure on Other inter-city passenger transportation services for Couples with other related or unrelated persons in 2021?,$12.0
What was the average household expenditure on Household moving and storage services for Couples with other related or unrelated persons in 2021?,$135.0
What was the average household expenditure on Health care for Couples with other related or unrelated persons in 2021?,$3894.0
What was the average household expenditure on Direct health care costs to household for Couples with other related or unrelated persons in 2021?,$2947.0
"What was the average household expenditure on Prescribed medicines, pharmaceutical products and cannabis for medical use for Couples with other related or unrelated persons in 2021?",$763.0
What was the average household expenditure on Prescribed medicines and pharmaceutical products for Couples with other related or unrelated persons in 2021?,$752.0
What was the average household expenditure on Cannabis for medical use for Couples with other related or unrelated persons in 2021?,$nan
"What was the average household expenditure on Non-prescribed medicines, pharmaceutical products, health care supplies and equipment for Couples with other related or unrelated persons in 2021?",$643.0
What was the average household expenditure on Health care services for Couples with other related or unrelated persons in 2021?,$382.0
What was the average household expenditure on Health care practitioners (excluding general practitioners and specialists) for Couples with other related or unrelated persons in 2021?,$174.0
What was the average household expenditure on Health care by general practitioners and specialists for Couples with other related or unrelated persons in 2021?,$50.0
"What was the average household expenditure on Weight control programs, smoking cessation programs and other medical services for Couples with other related or unrelated persons in 2021?",$46.0
"What was the average household expenditure on Hospital care, nursing homes and other residential care facilities for Couples with other related or unrelated persons in 2021?",$nan
What was the average household expenditure on Eye-care goods and services for Couples with other related or unrelated persons in 2021?,$338.0
What was the average household expenditure on Prescription eye wear for Couples with other related or unrelated persons in 2021?,$264.0
What was the average household expenditure on Non-prescription eye wear and other eye-care goods for Couples with other related or unrelated persons in 2021?,$nan
"What was the average household expenditure on Eye-care services (e.g. surgery, exams) for Couples with other related or unrelated persons in 2021?",$55.0
What was the average household expenditure on Dental services for Couples with other related or unrelated persons in 2021?,$819.0
What was the average household expenditure on Private health insurance plan premiums for Couples with other related or unrelated persons in 2021?,$947.0
What was the average household expenditure on Private health and dental plan premiums for Couples with other related or unrelated persons in 2021?,$641.0
What was the average household expenditure on Accident or disability insurance premiums for Couples with other related or unrelated persons in 2021?,$306.0
What was the average household expenditure on Personal care for Couples with other related or unrelated persons in 2021?,$2209.0
What was the average household expenditure on Personal care products for Couples with other related or unrelated persons in 2021?,$1215.0
What was the average household expenditure on Hair care products for Couples with other related or unrelated persons in 2021?,$91.0
"What was the average household expenditure on Makeup, skin care, manicure and fragrance products for Couples with other related or unrelated persons in 2021?",$nan
"What was the average household expenditure on Makeup, skin care and manicure products for Couples with other related or unrelated persons in 2021?",$nan
What was the average household expenditure on Fragrance products for Couples with other related or unrelated persons in 2021?,$nan
What was the average household expenditure on Personal deodorants for Couples with other related or unrelated persons in 2021?,$nan
What was the average household expenditure on Body soaps for Couples with other related or unrelated persons in 2021?,$101.0
What was the average household expenditure on Oral hygiene products for Couples with other related or unrelated persons in 2021?,$113.0
What was the average household expenditure on Disposable diapers for Couples with other related or unrelated persons in 2021?,$nan
What was the average household expenditure on Other personal care supplies and equipment for Couples with other related or unrelated persons in 2021?,$199.0
What was the average household expenditure on Personal care services for Couples with other related or unrelated persons in 2021?,$994.0
What was the average household expenditure on Hair grooming services for Couples with other related or unrelated persons in 2021?,$654.0
What was the average household expenditure on Other personal care services for Couples with other related or unrelated persons in 2021?,$340.0
What was the average household expenditure on Recreation for Couples with other related or unrelated persons in 2021?,$5289.0
What was the average household expenditure on Recreational equipment and related services for Couples with other related or unrelated persons in 2021?,$2333.0
"What was the average household expenditure on Sports, athletic and recreational equipment and related services for Couples with other related or unrelated persons in 2021?",$nan
What was the average household expenditure on Outdoor play equipment and accessories for Couples with other related or unrelated persons in 2021?,$nan
What was the average household expenditure on Children's toys for Couples with other related or unrelated persons in 2021?,$nan
What was the average household expenditure on Video game systems and accessories (excluding for computers) for Couples with other related or unrelated persons in 2021?,$nan
What was the average household expenditure on Art and craft materials for Couples with other related or unrelated persons in 2021?,$nan
What was the average household expenditure on Computer equipment and supplies for Couples with other related or unrelated persons in 2021?,$1247.0
What was the average household expenditure on Computer hardware for Couples with other related or unrelated persons in 2021?,$617.0
What was the average household expenditure on Computer software and video game systems for Couples with other related or unrelated persons in 2021?,$nan
What was the average household expenditure on Computer supplies and other equipment for Couples with other related or unrelated persons in 2021?,$nan
What was the average household expenditure on Tablet computers for Couples with other related or unrelated persons in 2021?,$204.0
What was the average household expenditure on E-Book readers for Couples with other related or unrelated persons in 2021?,$nan
What was the average household expenditure on Wearable electronic devices for Couples with other related or unrelated persons in 2021?,$164.0
What was the average household expenditure on Photographic goods and services for Couples with other related or unrelated persons in 2021?,$181.0
"What was the average household expenditure on Camcorders, cameras, parts, accessories and related equipment for Couples with other related or unrelated persons in 2021?",$45.0
What was the average household expenditure on Photographic services for Couples with other related or unrelated persons in 2021?,$136.0
What was the average household expenditure on Other recreational equipment for Couples with other related or unrelated persons in 2021?,$nan
What was the average household expenditure on Home entertainment equipment and services for Couples with other related or unrelated persons in 2021?,$489.0
What was the average household expenditure on Home entertainment equipment for Couples with other related or unrelated persons in 2021?,$416.0
What was the average household expenditure on Audio equipment and home theatre systems for Couples with other related or unrelated persons in 2021?,$114.0
What was the average household expenditure on Video equipment for Couples with other related or unrelated persons in 2021?,$295.0
"What was the average household expenditure on DVD players, Blu-Ray players and other video equipment and accessories for Couples with other related or unrelated persons in 2021?",$46.0
What was the average household expenditure on Televisions for Couples with other related or unrelated persons in 2021?,$249.0
"What was the average household expenditure on Pre-recorded media, music downloads and blank audio and video media for Couples with other related or unrelated persons in 2021?",$nan
What was the average household expenditure on Home entertainment services for Couples with other related or unrelated persons in 2021?,$73.0
"What was the average household expenditure on Rental of videotapes, DVDs and video games for Couples with other related or unrelated persons in 2021?",$nan
"What was the average household expenditure on Rental, maintenance, repair and services related to computers, phones, audio, video and other electronic equipment for Couples with other related or unrelated persons in 2021?",$73.0
What was the average household expenditure on Recreational services for Couples with other related or unrelated persons in 2021?,$1345.0
What was the average household expenditure on Entertainment for Couples with other related or unrelated persons in 2021?,$594.0
What was the average household expenditure on Movie theatres for Couples with other related or unrelated persons in 2021?,$nan
What was the average household expenditure on Live sporting and performing arts events for Couples with other related or unrelated persons in 2021?,$nan
"What was the average household expenditure on Admission fees to museums, zoos and other sites for Couples with other related or unrelated persons in 2021?",$nan
"What was the average household expenditure on Television and satellite radio services (including installation, service and pay TV charges) for Couples with other related or unrelated persons in 2021?",$572.0
What was the average household expenditure on Use of recreational facilities and fees for other recreational activities for Couples with other related or unrelated persons in 2021?,$491.0
What was the average household expenditure on Dues and fees for sports and recreational activities and athletic and recreational facilities for Couples with other related or unrelated persons in 2021?,$369.0
What was the average household expenditure on Children's camps for Couples with other related or unrelated persons in 2021?,$122.0
What was the average household expenditure on Package trips for Couples with other related or unrelated persons in 2021?,$188.0
What was the average household expenditure on Other recreational services for Couples with other related or unrelated persons in 2021?,$72.0
What was the average household expenditure on Recreational vehicles and associated services for Couples with other related or unrelated persons in 2021?,$1122.0
What was the average household expenditure on Purchase of recreational vehicles for Couples with other related or unrelated persons in 2021?,$nan
What was the average household expenditure on Motorcycles and snowmobiles (purchase) for Couples with other related or unrelated persons in 2021?,$nan
What was the average household expenditure on All-terrain vehicles (purchase) for Couples with other related or unrelated persons in 2021?,$nan
What was the average household expenditure on Bicycles (purchase) for Couples with other related or unrelated persons in 2021?,$105.0
What was the average household expenditure on Other recreational vehicles (purchase) for Couples with other related or unrelated persons in 2021?,$nan
What was the average household expenditure on Operation of recreational vehicles for Couples with other related or unrelated persons in 2021?,$293.0
What was the average household expenditure on Insurance premiums for recreational vehicles for Couples with other related or unrelated persons in 2021?,$55.0
What was the average household expenditure on Registration fees and licences for recreational vehicles for Couples with other related or unrelated persons in 2021?,$16.0
"What was the average household expenditure on Parking, storage fees and other dues for Couples with other related or unrelated persons in 2021?",$nan
What was the average household expenditure on Other expenses for recreational vehicles for Couples with other related or unrelated persons in 2021?,$160.0
What was the average household expenditure on Education for Couples with other related or unrelated persons in 2021?,$4535.0
What was the average household expenditure on Tuition fees for Couples with other related or unrelated persons in 2021?,$4252.0
"What was the average household expenditure on Tuition fees for kindergarten, elementary and secondary schools for Couples with other related or unrelated persons in 2021?",$630.0
What was the average household expenditure on Tuition fees for university for Couples with other related or unrelated persons in 2021?,$2765.0
"What was the average household expenditure on Tuition fees for other training (college, trade and professional institutions) for Couples with other related or unrelated persons in 2021?",$397.0
What was the average household expenditure on Other educational services for Couples with other related or unrelated persons in 2021?,$158.0
What was the average household expenditure on Personal interest courses and lessons (excluding driving lessons) for Couples with other related or unrelated persons in 2021?,$303.0
What was the average household expenditure on Textbooks and school supplies for Couples with other related or unrelated persons in 2021?,$283.0
What was the average household expenditure on Reading materials and other printed matter for Couples with other related or unrelated persons in 2021?,$259.0
What was the average household expenditure on Newspapers for Couples with other related or unrelated persons in 2021?,$nan
What was the average household expenditure on Magazines and periodicals for Couples with other related or unrelated persons in 2021?,$nan
What was the average household expenditure on Books and E-Books (excluding school books) for Couples with other related or unrelated persons in 2021?,$132.0
"What was the average household expenditure on Maps, sheet music and other printed matter for Couples with other related or unrelated persons in 2021?",$nan
"What was the average household expenditure on Services related to reading materials (e.g. photocopying, library fees) for Couples with other related or unrelated persons in 2021?",$65.0
"What was the average household expenditure on Tobacco products, alcoholic beverages and cannabis for non-medical use for Couples with other related or unrelated persons in 2021?",$2290.0
What was the average household expenditure on Tobacco products and smokers' supplies for Couples with other related or unrelated persons in 2021?,$1062.0
What was the average household expenditure on Cigarettes for Couples with other related or unrelated persons in 2021?,$881.0
"What was the average household expenditure on Other tobacco products, smokers' supplies and e-cigarettes for Couples with other related or unrelated persons in 2021?",$181.0
What was the average household expenditure on Cannabis for non-medical use for Couples with other related or unrelated persons in 2021?,$177.0
What was the average household expenditure on Alcoholic beverages for Couples with other related or unrelated persons in 2021?,$1051.0
What was the average household expenditure on Alcoholic beverages served on licensed premises and in restaurants for Couples with other related or unrelated persons in 2021?,$nan
What was the average household expenditure on Alcoholic beverages purchased from stores for Couples with other related or unrelated persons in 2021?,$519.0
What was the average household expenditure on Self-made alcoholic beverages for Couples with other related or unrelated persons in 2021?,$nan
What was the average household expenditure on Games of chance for Couples with other related or unrelated persons in 2021?,$331.0
What was the average household expenditure on Government-run lotteries for Couples with other related or unrelated persons in 2021?,$317.0
What was the average household expenditure on Other games of chance for Couples with other related or unrelated persons in 2021?,$nan
"What was the average household expenditure on Casinos, bingos and gaming machines for Couples with other related or unrelated persons in 2021?",$nan
What was the average household expenditure on Non-government lotteries and raffle tickets for Couples with other related or unrelated persons in 2021?,$nan
What was the average household expenditure on Miscellaneous expenditures for Couples with other related or unrelated persons in 2021?,$2096.0
What was the average household expenditure on Financial services for Couples with other related or unrelated persons in 2021?,$898.0
What was the average household expenditure on Service charges for banks and other financial institutions for Couples with other related or unrelated persons in 2021?,$219.0
What was the average household expenditure on Administration fees for brokers and stock and bond commissions for Couples with other related or unrelated persons in 2021?,$361.0
What was the average household expenditure on Other financial services for Couples with other related or unrelated persons in 2021?,$319.0
What was the average household expenditure on Other miscellaneous goods and services for Couples with other related or unrelated persons in 2021?,$1198.0
What was the average household expenditure on Fines for Couples with other related or unrelated persons in 2021?,$97.0
What was the average household expenditure on Legal services not related to dwellings for Couples with other related or unrelated persons in 2021?,$225.0
What was the average household expenditure on Dues to unions and professional associations for Couples with other related or unrelated persons in 2021?,$496.0
What was the average household expenditure on Contributions and dues for social clubs and other organizations for Couples with other related or unrelated persons in 2021?,$55.0
What was the average household expenditure on Funeral services for Couples with other related or unrelated persons in 2021?,$nan
What was the average household expenditure on Government services for Couples with other related or unrelated persons in 2021?,$73.0
What was the average household expenditure on Wholesale/retail memberships for Couples with other related or unrelated persons in 2021?,$163.0
What was the average household expenditure on Convenience fees for Couples with other related or unrelated persons in 2021?,$nan
What was the average household expenditure on Other goods and services for Couples with other related or unrelated persons in 2021?,$nan
What was the average household expenditure on Discounts and refunds for Couples with other related or unrelated persons in 2021?,$nan
What was the average household expenditure on Recycling fees and other environmental fees for Couples with other related or unrelated persons in 2021?,$11.0
What was the average household expenditure on Other general expenditures for Couples with other related or unrelated persons in 2021?,$nan
What was the average household expenditure on Income taxes for Couples with other related or unrelated persons in 2021?,$32385.0
What was the average household expenditure on Personal insurance payments and pension contributions for Couples with other related or unrelated persons in 2021?,$9730.0
What was the average household expenditure on Employment insurance and Quebec parental insurance premiums for Couples with other related or unrelated persons in 2021?,$1236.0
What was the average household expenditure on Retirement and pension fund payments for Couples with other related or unrelated persons in 2021?,$7379.0
"What was the average household expenditure on Premiums on life, term and endowment insurance for Couples with other related or unrelated persons in 2021?",$1116.0
"What was the average household expenditure on Gifts of money, support payments and charitable contributions for Couples with other related or unrelated persons in 2021?",$1991.0
What was the average household expenditure on Gifts of money and support payments for Couples with other related or unrelated persons in 2021?,$1109.0
What was the average household expenditure on Gifts of money to persons living in Canada for Couples with other related or unrelated persons in 2021?,$nan
What was the average household expenditure on Gifts of money to persons living outside Canada for Couples with other related or unrelated persons in 2021?,$427.0
What was the average household expenditure on Alimony and child support for Couples with other related or unrelated persons in 2021?,$nan
What was the average household expenditure on Charitable contributions for Couples with other related or unrelated persons in 2021?,$882.0
What was the average household expenditure on Total expenditure for Lone-parent households with no additional persons in 2021?,$80104.0
What was the average household expenditure on Total current consumption for Lone-parent households with no additional persons in 2021?,$63881.0
What was the average household expenditure on Food expenditures for Lone-parent households with no additional persons in 2021?,$10944.0
What was the average household expenditure on Food purchased from stores for Lone-parent households with no additional persons in 2021?,$8624.0
What was the average household expenditure on Bakery products for Lone-parent households with no additional persons in 2021?,$767.0
What was the average household expenditure on Cereal grains and cereal products for Lone-parent households with no additional persons in 2021?,$509.0
"What was the average household expenditure on Fruit, fruit preparations and nuts for Lone-parent households with no additional persons in 2021?",$940.0
What was the average household expenditure on Vegetables and vegetable preparations for Lone-parent households with no additional persons in 2021?,$1085.0
What was the average household expenditure on Dairy products and eggs for Lone-parent households with no additional persons in 2021?,$1189.0
What was the average household expenditure on Meat for Lone-parent households with no additional persons in 2021?,$1901.0
What was the average household expenditure on Fish and seafood for Lone-parent households with no additional persons in 2021?,$242.0
What was the average household expenditure on Non-alcoholic beverages and other food products for Lone-parent households with no additional persons in 2021?,$1991.0
What was the average household expenditure on Ready-to-cook meal delivery services for Lone-parent households with no additional persons in 2021?,$nan
What was the average household expenditure on Food purchased from restaurants for Lone-parent households with no additional persons in 2021?,$2249.0
What was the average household expenditure on Restaurant meals for Lone-parent households with no additional persons in 2021?,$1983.0
What was the average household expenditure on Restaurant snacks and beverages for Lone-parent households with no additional persons in 2021?,$266.0
What was the average household expenditure on Shelter for Lone-parent households with no additional persons in 2021?,$19226.0
What was the average household expenditure on Principal accommodation for Lone-parent households with no additional persons in 2021?,$18210.0
What was the average household expenditure on Rented living quarters for Lone-parent households with no additional persons in 2021?,$5666.0
What was the average household expenditure on Rent for Lone-parent households with no additional persons in 2021?,$5404.0
What was the average household expenditure on Tenants' repairs and improvements for Lone-parent households with no additional persons in 2021?,$nan
What was the average household expenditure on Tenants' insurance premiums for Lone-parent households with no additional persons in 2021?,$123.0
What was the average household expenditure on Parking at rented living quarters (excluding amounts reported with rent) for Lone-parent households with no additional persons in 2021?,$21.0
What was the average household expenditure on Owned living quarters for Lone-parent households with no additional persons in 2021?,$9973.0
What was the average household expenditure on Mortgage paid for owned living quarters for Lone-parent households with no additional persons in 2021?,$5328.0
What was the average household expenditure on Repairs and maintenance for owned living quarters for Lone-parent households with no additional persons in 2021?,$818.0
What was the average household expenditure on Condominium fees for owned living quarters for Lone-parent households with no additional persons in 2021?,$459.0
What was the average household expenditure on Property and school taxes for owned living quarters for Lone-parent households with no additional persons in 2021?,$1821.0
What was the average household expenditure on Homeowners' insurance premiums for owned living quarters for Lone-parent households with no additional persons in 2021?,$814.0
What was the average household expenditure on Other expenditures for owned living quarters for Lone-parent households with no additional persons in 2021?,$733.0
What was the average household expenditure on Commissions for sale of real estate owned by the household for Lone-parent households with no additional persons in 2021?,$nan
What was the average household expenditure on Legal fees related to owned living quarters for Lone-parent households with no additional persons in 2021?,$63.0
What was the average household expenditure on Mortgage insurance premiums for owned living quarters for Lone-parent households with no additional persons in 2021?,$205.0
"What was the average household expenditure on Registration fees, renewal fees and early renewal or closing penalties for owned living quarters for Lone-parent households with no additional persons in 2021?",$nan
What was the average household expenditure on Transfer taxes and land registration fees for owned living quarters for Lone-parent households with no additional persons in 2021?,$nan
What was the average household expenditure on All other expenses related to owned living quarters (excluding repairs and maintenance) for Lone-parent households with no additional persons in 2021?,$nan
"What was the average household expenditure on Water, fuel and electricity for principal accommodation for Lone-parent households with no additional persons in 2021?",$2571.0
What was the average household expenditure on Water and sewage for principal accommodation for Lone-parent households with no additional persons in 2021?,$527.0
What was the average household expenditure on Electricity for principal accommodation for Lone-parent households with no additional persons in 2021?,$1333.0
What was the average household expenditure on Natural gas for principal accommodation for Lone-parent households with no additional persons in 2021?,$583.0
What was the average household expenditure on Other fuel for principal accommodation for Lone-parent households with no additional persons in 2021?,$129.0
What was the average household expenditure on Other accommodation for Lone-parent households with no additional persons in 2021?,$1016.0
What was the average household expenditure on Owned secondary residences for Lone-parent households with no additional persons in 2021?,$nan
What was the average household expenditure on Mortgage paid for owned secondary residences for Lone-parent households with no additional persons in 2021?,$nan
"What was the average household expenditure on Property and school taxes, water and sewage charges for owned secondary residences for Lone-parent households with no additional persons in 2021?",$nan
What was the average household expenditure on Insurance premiums for owned secondary residences for Lone-parent households with no additional persons in 2021?,$nan
What was the average household expenditure on Electricity and fuel (e.g. natural gas and wood) for owned secondary residences for Lone-parent households with no additional persons in 2021?,$nan
"What was the average household expenditure on Communication and home security services (e.g. landline telephone, television, satellite radio and Internet) for owned secondary residences for Lone-parent households with no additional persons in 2021?",$nan
What was the average household expenditure on Other expenses for owned secondary residences for Lone-parent households with no additional persons in 2021?,$nan
What was the average household expenditure on Other owned properties for Lone-parent households with no additional persons in 2021?,$nan
What was the average household expenditure on Accommodation away from home for Lone-parent households with no additional persons in 2021?,$260.0
What was the average household expenditure on Hotels and motels for Lone-parent households with no additional persons in 2021?,$126.0
What was the average household expenditure on Other accommodation away from home for Lone-parent households with no additional persons in 2021?,$134.0
What was the average household expenditure on Household operations for Lone-parent households with no additional persons in 2021?,$5295.0
What was the average household expenditure on Communications for Lone-parent households with no additional persons in 2021?,$3024.0
What was the average household expenditure on Telephone for Lone-parent households with no additional persons in 2021?,$1831.0
What was the average household expenditure on Landline telephone services for Lone-parent households with no additional persons in 2021?,$191.0
What was the average household expenditure on Cell phone and pager services for Lone-parent households with no additional persons in 2021?,$1349.0
What was the average household expenditure on Purchase of telephones and equipment for Lone-parent households with no additional persons in 2021?,$290.0
What was the average household expenditure on Internet access services for Lone-parent households with no additional persons in 2021?,$895.0
What was the average household expenditure on Digital services for Lone-parent households with no additional persons in 2021?,$173.0
"What was the average household expenditure on Postal, courier, delivery and other communication services for Lone-parent households with no additional persons in 2021?",$125.0
What was the average household expenditure on Domestic and other custodial services (excluding child care) for Lone-parent households with no additional persons in 2021?,$97.0
What was the average household expenditure on Pet expenses for Lone-parent households with no additional persons in 2021?,$681.0
What was the average household expenditure on Pet food and pet-related goods for Lone-parent households with no additional persons in 2021?,$368.0
What was the average household expenditure on Purchase of pets for Lone-parent households with no additional persons in 2021?,$67.0
What was the average household expenditure on Veterinarian and other services for Lone-parent households with no additional persons in 2021?,$246.0
What was the average household expenditure on Household cleaning supplies and equipment for Lone-parent households with no additional persons in 2021?,$318.0
What was the average household expenditure on Detergent and other soaps for Lone-parent households with no additional persons in 2021?,$nan
What was the average household expenditure on Cleaning equipment (non-electric) for Lone-parent households with no additional persons in 2021?,$nan
What was the average household expenditure on Other household cleaning supplies for Lone-parent households with no additional persons in 2021?,$nan
"What was the average household expenditure on Paper, plastic and foil supplies for Lone-parent households with no additional persons in 2021?",$311.0
What was the average household expenditure on Stationery (excluding school supplies) for Lone-parent households with no additional persons in 2021?,$112.0
What was the average household expenditure on Other paper supplies for Lone-parent households with no additional persons in 2021?,$139.0
What was the average household expenditure on Plastic and foil supplies for Lone-parent households with no additional persons in 2021?,$60.0
What was the average household expenditure on Garden supplies and services for Lone-parent households with no additional persons in 2021?,$343.0
"What was the average household expenditure on Nursery and greenhouse stock, cut flowers, decorative plants and planting seeds for Lone-parent households with no additional persons in 2021?",$nan
"What was the average household expenditure on Fertilizers, herbicides, insecticides, pesticides, soil and soil conditioners for Lone-parent households with no additional persons in 2021?",$nan
"What was the average household expenditure on Groundskeeping services, snow and garbage removal for Lone-parent households with no additional persons in 2021?",$124.0
What was the average household expenditure on Other household supplies for Lone-parent households with no additional persons in 2021?,$159.0
What was the average household expenditure on Child care for Lone-parent households with no additional persons in 2021?,$362.0
What was the average household expenditure on Child care outside the home for Lone-parent households with no additional persons in 2021?,$338.0
What was the average household expenditure on Child care in the home (regular and occasional) for Lone-parent households with no additional persons in 2021?,$nan
What was the average household expenditure on Household furnishings and equipment for Lone-parent households with no additional persons in 2021?,$2966.0
What was the average household expenditure on Household furnishings for Lone-parent households with no additional persons in 2021?,$1264.0
What was the average household expenditure on Furniture for Lone-parent households with no additional persons in 2021?,$827.0
"What was the average household expenditure on Rugs, mats and underpadding for Lone-parent households with no additional persons in 2021?",$87.0
"What was the average household expenditure on Works of art, carvings and other decorative ware for Lone-parent households with no additional persons in 2021?",$119.0
What was the average household expenditure on Linens for Lone-parent households with no additional persons in 2021?,$nan
"What was the average household expenditure on Other household furnishings (curtains, mirrors and picture frames) for Lone-parent households with no additional persons in 2021?",$181.0
What was the average household expenditure on Household equipment for Lone-parent households with no additional persons in 2021?,$1449.0
What was the average household expenditure on Household appliances for Lone-parent households with no additional persons in 2021?,$651.0
What was the average household expenditure on Refrigerators and freezers for Lone-parent households with no additional persons in 2021?,$162.0
What was the average household expenditure on Microwave ovens and cooking appliances for Lone-parent households with no additional persons in 2021?,$118.0
"What was the average household expenditure on Washers, dryers and dishwashers for Lone-parent households with no additional persons in 2021?",$174.0
"What was the average household expenditure on Room air conditioners, portable humidifiers and dehumidifiers for Lone-parent households with no additional persons in 2021?",$134.0
What was the average household expenditure on Other electric equipment and appliances (including parts and attachments) for Lone-parent households with no additional persons in 2021?,$nan
What was the average household expenditure on Other household equipment for Lone-parent households with no additional persons in 2021?,$798.0
What was the average household expenditure on Home and workshop tools and equipment for Lone-parent households with no additional persons in 2021?,$nan
"What was the average household expenditure on Lawn, garden and snow-removal equipment and tools for Lone-parent households with no additional persons in 2021?",$151.0
What was the average household expenditure on Non-electric kitchen and cooking equipment for Lone-parent households with no additional persons in 2021?,$120.0
"What was the average household expenditure on Other household equipment, parts and accessories for Lone-parent households with no additional persons in 2021?",$nan
"What was the average household expenditure on Maintenance, rental, repairs and services related to household furnishings and equipment for Lone-parent households with no additional persons in 2021?",$157.0
What was the average household expenditure on Services related to household furnishings and equipment for Lone-parent households with no additional persons in 2021?,$96.0
What was the average household expenditure on Rental of heating equipment for Lone-parent households with no additional persons in 2021?,$58.0
What was the average household expenditure on Home security services for Lone-parent households with no additional persons in 2021?,$37.0
What was the average household expenditure on Clothing and accessories for Lone-parent households with no additional persons in 2021?,$2725.0
