REF_DATE,GEO,Household type,"Household expenditures, summary-level categories",VALUE
2021,Canada,Couples with other related or unrelated persons,Watches and jewellery,241.0
2021,Canada,Couples with other related or unrelated persons,"Clothing material, yarn, thread and other notions",130.0
2021,Canada,Couples with other related or unrelated persons,Clothing services,195.0
2021,Canada,Couples with other related or unrelated persons,"Laundromats, dry-cleaning and laundry services",60.0
2021,Canada,Couples with other related or unrelated persons,"Services for clothing, footwear and jewellery",135.0
2021,Canada,Couples with other related or unrelated persons,Transportation,16307.0
2021,Canada,Couples with other related or unrelated persons,Private transportation,15267.0
2021,Canada,Couples with other related or unrelated persons,"Private use automobiles, vans and trucks",7610.0
2021,Canada,Couples with other related or unrelated persons,"Purchase of automobiles, vans and trucks",6758.0
2021,Canada,Couples with other related or unrelated persons,Automobiles (purchase),1720.0
2021,Canada,Couples with other related or unrelated persons,"Trucks (including sport utility vehicles, purchase)",4712.0
2021,Canada,Couples with other related or unrelated persons,"Accessories for automobiles, vans and trucks",88.0
2021,Canada,Couples with other related or unrelated persons,"Fees for leased automobiles, vans and trucks",764.0
2021,Canada,Couples with other related or unrelated persons,"Regular fees for leased automobiles, vans and trucks",676.0
2021,Canada,Couples with other related or unrelated persons,Regular fees for leased automobiles,218.0
2021,Canada,Couples with other related or unrelated persons,Regular fees for leased vans and trucks,458.0
2021,Canada,Couples with other related or unrelated persons,"Rented automobiles, vans and trucks",57.0
2021,Canada,Couples with other related or unrelated persons,"Automobile, van and truck operations",7601.0
2021,Canada,Couples with other related or unrelated persons,"Registration fees for automobiles, vans and trucks (including insurance if part of registration)",903.0
2021,Canada,Couples with other related or unrelated persons,Private and public vehicle insurance premiums,1899.0
2021,Canada,Couples with other related or unrelated persons,"Tires, batteries, and other parts and supplies for vehicles",398.0
2021,Canada,Couples with other related or unrelated persons,Maintenance and repairs of vehicles,924.0
2021,Canada,Couples with other related or unrelated persons,"Vehicle operation, security and communication services",48.0
2021,Canada,Couples with other related or unrelated persons,Gas and other fuels (all vehicles and tools),2993.0
2021,Canada,Couples with other related or unrelated persons,Parking (excluding parking fees included in rent and traffic and parking tickets),251.0
2021,Canada,Couples with other related or unrelated persons,"Drivers' licences and tests, and driving lessons",185.0
2021,Canada,Couples with other related or unrelated persons,Drivers' licences and tests,80.0
2021,Canada,Couples with other related or unrelated persons,Driving lessons,104.0
2021,Canada,Couples with other related or unrelated persons,Public transportation,1040.0
2021,Canada,Couples with other related or unrelated persons,"City or commuter bus, subway, streetcar and commuter train",205.0
2021,Canada,Couples with other related or unrelated persons,Taxi (including tips),48.0
2021,Canada,Couples with other related or unrelated persons,Peer-to-peer ride services,112.0
2021,Canada,Couples with other related or unrelated persons,Airplane,490.0
2021,Canada,Couples with other related or unrelated persons,Other inter-city passenger transportation services,12.0
2021,Canada,Couples with other related or unrelated persons,Household moving and storage services,135.0
2021,Canada,Couples with other related or unrelated persons,Health care,3894.0
2021,Canada,Couples with other related or unrelated persons,Direct health care costs to household,2947.0
2021,Canada,Couples with other related or unrelated persons,"Prescribed medicines, pharmaceutical products and cannabis for medical use",763.0
2021,Canada,Couples with other related or unrelated persons,Prescribed medicines and pharmaceutical products,752.0
2021,Canada,Couples with other related or unrelated persons,"Non-prescribed medicines, pharmaceutical products, health care supplies and equipment",643.0
2021,Canada,Couples with other related or unrelated persons,Health care services,382.0
2021,Canada,Couples with other related or unrelated persons,Health care practitioners (excluding general practitioners and specialists),174.0
2021,Canada,Couples with other related or unrelated persons,Health care by general practitioners and specialists,50.0
2021,Canada,Couples with other related or unrelated persons,"Weight control programs, smoking cessation programs and other medical services",46.0
2021,Canada,Couples with other related or unrelated persons,Eye-care goods and services,338.0
2021,Canada,Couples with other related or unrelated persons,Prescription eye wear,264.0
2021,Canada,Couples with other related or unrelated persons,"Eye-care services (e.g. surgery, exams)",55.0
2021,Canada,Couples with other related or unrelated persons,Dental services,819.0
2021,Canada,Couples with other related or unrelated persons,Private health insurance plan premiums,947.0
2021,Canada,Couples with other related or unrelated persons,Private health and dental plan premiums,641.0
2021,Canada,Couples with other related or unrelated persons,Accident or disability insurance premiums,306.0
2021,Canada,Couples with other related or unrelated persons,Personal care,2209.0
2021,Canada,Couples with other related or unrelated persons,Personal care products,1215.0
2021,Canada,Couples with other related or unrelated persons,Hair care products,91.0
2021,Canada,Couples with other related or unrelated persons,Body soaps,101.0
2021,Canada,Couples with other related or unrelated persons,Oral hygiene products,113.0
2021,Canada,Couples with other related or unrelated persons,Other personal care supplies and equipment,199.0
2021,Canada,Couples with other related or unrelated persons,Personal care services,994.0
2021,Canada,Couples with other related or unrelated persons,Hair grooming services,654.0
2021,Canada,Couples with other related or unrelated persons,Other personal care services,340.0
2021,Canada,Couples with other related or unrelated persons,Recreation,5289.0
2021,Canada,Couples with other related or unrelated persons,Recreational equipment and related services,2333.0
2021,Canada,Couples with other related or unrelated persons,Computer equipment and supplies,1247.0
2021,Canada,Couples with other related or unrelated persons,Computer hardware,617.0
2021,Canada,Couples with other related or unrelated persons,Tablet computers,204.0
2021,Canada,Couples with other related or unrelated persons,Wearable electronic devices,164.0
2021,Canada,Couples with other related or unrelated persons,Photographic goods and services,181.0
2021,Canada,Couples with other related or unrelated persons,"Camcorders, cameras, parts, accessories and related equipment",45.0
2021,Canada,Couples with other related or unrelated persons,Photographic services,136.0
2021,Canada,Couples with other related or unrelated persons,Home entertainment equipment and services,489.0
2021,Canada,Couples with other related or unrelated persons,Home entertainment equipment,416.0
2021,Canada,Couples with other related or unrelated persons,Audio equipment and home theatre systems,114.0
2021,Canada,Couples with other related or unrelated persons,Video equipment,295.0
2021,Canada,Couples with other related or unrelated persons,"DVD players, Blu-Ray players and other video equipment and accessories",46.0
2021,Canada,Couples with other related or unrelated persons,Televisions,249.0
2021,Canada,Couples with other related or unrelated persons,Home entertainment services,73.0
2021,Canada,Couples with other related or unrelated persons,"Rental, maintenance, repair and services related to computers, phones, audio, video and other electronic equipment",73.0
2021,Canada,Couples with other related or unrelated persons,Recreational services,1345.0
2021,Canada,Couples with other related or unrelated persons,Entertainment,594.0
2021,Canada,Couples with other related or unrelated persons,"Television and satellite radio services (including installation, service and pay TV charges)",572.0
2021,Canada,Couples with other related or unrelated persons,Use of recreational facilities and fees for other recreational activities,491.0
2021,Canada,Couples with other related or unrelated persons,Dues and fees for sports and recreational activities and athletic and recreational facilities,369.0
2021,Canada,Couples with other related or unrelated persons,Children's camps,122.0
2021,Canada,Couples with other related or unrelated persons,Package trips,188.0
2021,Canada,Couples with other related or unrelated persons,Other recreational services,72.0
2021,Canada,Couples with other related or unrelated persons,Recreational vehicles and associated services,1122.0
2021,Canada,Couples with other related or unrelated persons,Bicycles (purchase),105.0
2021,Canada,Couples with other related or unrelated persons,Operation of recreational vehicles,293.0
2021,Canada,Couples with other related or unrelated persons,Insurance premiums for recreational vehicles,55.0
2021,Canada,Couples with other related or unrelated persons,Registration fees and licences for recreational vehicles,16.0
2021,Canada,Couples with other related or unrelated persons,Other expenses for recreational vehicles,160.0
2021,Canada,Couples with other related or unrelated persons,Education,4535.0
2021,Canada,Couples with other related or unrelated persons,Tuition fees,4252.0
2021,Canada,Couples with other related or unrelated persons,"Tuition fees for kindergarten, elementary and secondary schools",630.0
2021,Canada,Couples with other related or unrelated persons,Tuition fees for university,2765.0
2021,Canada,Couples with other related or unrelated persons,"Tuition fees for other training (college, trade and professional institutions)",397.0
2021,Canada,Couples with other related or unrelated persons,Other educational services,158.0
2021,Canada,Couples with other related or unrelated persons,Personal interest courses and lessons (excluding driving lessons),303.0
2021,Canada,Couples with other related or unrelated persons,Textbooks and school supplies,283.0
2021,Canada,Couples with other related or unrelated persons,Reading materials and other printed matter,259.0
2021,Canada,Couples with other related or unrelated persons,Books and E-Books (excluding school books),132.0
2021,Canada,Couples with other related or unrelated persons,"Services related to reading materials (e.g. photocopying, library fees)",65.0
2021,Canada,Couples with other related or unrelated persons,"Tobacco products, alcoholic beverages and cannabis for non-medical use",2290.0
2021,Canada,Couples with other related or unrelated persons,Tobacco products and smokers' supplies,1062.0
2021,Canada,Couples with other related or unrelated persons,Cigarettes,881.0
2021,Canada,Couples with other related or unrelated persons,"Other tobacco products, smokers' supplies and e-cigarettes",181.0
2021,Canada,Couples with other related or unrelated persons,Cannabis for non-medical use,177.0
2021,Canada,Couples with other related or unrelated persons,Alcoholic beverages,1051.0
2021,Canada,Couples with other related or unrelated persons,Alcoholic beverages purchased from stores,519.0
2021,Canada,Couples with other related or unrelated persons,Games of chance,331.0
2021,Canada,Couples with other related or unrelated persons,Government-run lotteries,317.0
2021,Canada,Couples with other related or unrelated persons,Miscellaneous expenditures,2096.0
2021,Canada,Couples with other related or unrelated persons,Financial services,898.0
2021,Canada,Couples with other related or unrelated persons,Service charges for banks and other financial institutions,219.0
2021,Canada,Couples with other related or unrelated persons,Administration fees for brokers and stock and bond commissions,361.0
2021,Canada,Couples with other related or unrelated persons,Other financial services,319.0
2021,Canada,Couples with other related or unrelated persons,Other miscellaneous goods and services,1198.0
2021,Canada,Couples with other related or unrelated persons,Fines,97.0
2021,Canada,Couples with other related or unrelated persons,Legal services not related to dwellings,225.0
2021,Canada,Couples with other related or unrelated persons,Dues to unions and professional associations,496.0
2021,Canada,Couples with other related or unrelated persons,Contributions and dues for social clubs and other organizations,55.0
2021,Canada,Couples with other related or unrelated persons,Government services,73.0
2021,Canada,Couples with other related or unrelated persons,Wholesale/retail memberships,163.0
2021,Canada,Couples with other related or unrelated persons,Recycling fees and other environmental fees,11.0
2021,Canada,Couples with other related or unrelated persons,Income taxes,32385.0
2021,Canada,Couples with other related or unrelated persons,Personal insurance payments and pension contributions,9730.0
2021,Canada,Couples with other related or unrelated persons,Employment insurance and Quebec parental insurance premiums,1236.0
2021,Canada,Couples with other related or unrelated persons,Retirement and pension fund payments,7379.0
2021,Canada,Couples with other related or unrelated persons,"Premiums on life, term and endowment insurance",1116.0
2021,Canada,Couples with other related or unrelated persons,"Gifts of money, support payments and charitable contributions",1991.0
2021,Canada,Couples with other related or unrelated persons,Gifts of money and support payments,1109.0
2021,Canada,Couples with other related or unrelated persons,Gifts of money to persons living outside Canada,427.0
2021,Canada,Couples with other related or unrelated persons,Charitable contributions,882.0
2021,Canada,Lone-parent households with no additional persons,Total expenditure,80104.0
2021,Canada,Lone-parent households with no additional persons,Total current consumption,63881.0
2021,Canada,Lone-parent households with no additional persons,Food expenditures,10944.0
2021,Canada,Lone-parent households with no additional persons,Food purchased from stores,8624.0
2021,Canada,Lone-parent households with no additional persons,Bakery products,767.0
2021,Canada,Lone-parent households with no additional persons,Cereal grains and cereal products,509.0
2021,Canada,Lone-parent households with no additional persons,"Fruit, fruit preparations and nuts",940.0
2021,Canada,Lone-parent households with no additional persons,Vegetables and vegetable preparations,1085.0
2021,Canada,Lone-parent households with no additional persons,Dairy products and eggs,1189.0
2021,Canada,Lone-parent households with no additional persons,Meat,1901.0
2021,Canada,Lone-parent households with no additional persons,Fish and seafood,242.0
2021,Canada,Lone-parent households with no additional persons,Non-alcoholic beverages and other food products,1991.0
2021,Canada,Lone-parent households with no additional persons,Food purchased from restaurants,2249.0
2021,Canada,Lone-parent households with no additional persons,Restaurant meals,1983.0
2021,Canada,Lone-parent households with no additional persons,Restaurant snacks and beverages,266.0
2021,Canada,Lone-parent households with no additional persons,Shelter,19226.0
2021,Canada,Lone-parent households with no additional persons,Principal accommodation,18210.0
2021,Canada,Lone-parent households with no additional persons,Rented living quarters,5666.0
2021,Canada,Lone-parent households with no additional persons,Rent,5404.0
2021,Canada,Lone-parent households with no additional persons,Tenants' insurance premiums,123.0
2021,Canada,Lone-parent households with no additional persons,Parking at rented living quarters (excluding amounts reported with rent),21.0
2021,Canada,Lone-parent households with no additional persons,Owned living quarters,9973.0
2021,Canada,Lone-parent households with no additional persons,Mortgage paid for owned living quarters,5328.0
2021,Canada,Lone-parent households with no additional persons,Repairs and maintenance for owned living quarters,818.0
2021,Canada,Lone-parent households with no additional persons,Condominium fees for owned living quarters,459.0
2021,Canada,Lone-parent households with no additional persons,Property and school taxes for owned living quarters,1821.0
2021,Canada,Lone-parent households with no additional persons,Homeowners' insurance premiums for owned living quarters,814.0
2021,Canada,Lone-parent households with no additional persons,Other expenditures for owned living quarters,733.0
2021,Canada,Lone-parent households with no additional persons,Legal fees related to owned living quarters,63.0
2021,Canada,Lone-parent households with no additional persons,Mortgage insurance premiums for owned living quarters,205.0
2021,Canada,Lone-parent households with no additional persons,"Water, fuel and electricity for principal accommodation",2571.0
2021,Canada,Lone-parent households with no additional persons,Water and sewage for principal accommodation,527.0
2021,Canada,Lone-parent households with no additional persons,Electricity for principal accommodation,1333.0
2021,Canada,Lone-parent households with no additional persons,Natural gas for principal accommodation,583.0
2021,Canada,Lone-parent households with no additional persons,Other fuel for principal accommodation,129.0
2021,Canada,Lone-parent households with no additional persons,Other accommodation,1016.0
2021,Canada,Lone-parent households with no additional persons,Accommodation away from home,260.0
2021,Canada,Lone-parent households with no additional persons,Hotels and motels,126.0
2021,Canada,Lone-parent households with no additional persons,Other accommodation away from home,134.0
2021,Canada,Lone-parent households with no additional persons,Household operations,5295.0
2021,Canada,Lone-parent households with no additional persons,Communications,3024.0
2021,Canada,Lone-parent households with no additional persons,Telephone,1831.0
2021,Canada,Lone-parent households with no additional persons,Landline telephone services,191.0
2021,Canada,Lone-parent households with no additional persons,Cell phone and pager services,1349.0
2021,Canada,Lone-parent households with no additional persons,Purchase of telephones and equipment,290.0
2021,Canada,Lone-parent households with no additional persons,Internet access services,895.0
2021,Canada,Lone-parent households with no additional persons,Digital services,173.0
2021,Canada,Lone-parent households with no additional persons,"Postal, courier, delivery and other communication services",125.0
2021,Canada,Lone-parent households with no additional persons,Domestic and other custodial services (excluding child care),97.0
2021,Canada,Lone-parent households with no additional persons,Pet expenses,681.0
2021,Canada,Lone-parent households with no additional persons,Pet food and pet-related goods,368.0
2021,Canada,Lone-parent households with no additional persons,Purchase of pets,67.0
2021,Canada,Lone-parent households with no additional persons,Veterinarian and other services,246.0
2021,Canada,Lone-parent households with no additional persons,Household cleaning supplies and equipment,318.0
2021,Canada,Lone-parent households with no additional persons,"Paper, plastic and foil supplies",311.0
2021,Canada,Lone-parent households with no additional persons,Stationery (excluding school supplies),112.0
2021,Canada,Lone-parent households with no additional persons,Other paper supplies,139.0
2021,Canada,Lone-parent households with no additional persons,Plastic and foil supplies,60.0
2021,Canada,Lone-parent households with no additional persons,Garden supplies and services,343.0
2021,Canada,Lone-parent households with no additional persons,"Groundskeeping services, snow and garbage removal",124.0
2021,Canada,Lone-parent households with no additional persons,Other household supplies,159.0
2021,Canada,Lone-parent households with no additional persons,Child care,362.0
2021,Canada,Lone-parent households with no additional persons,Child care outside the home,338.0
2021,Canada,Lone-parent households with no additional persons,Household furnishings and equipment,2966.0
2021,Canada,Lone-parent households with no additional persons,Household furnishings,1264.0
2021,Canada,Lone-parent households with no additional persons,Furniture,827.0
2021,Canada,Lone-parent households with no additional persons,"Rugs, mats and underpadding",87.0
2021,Canada,Lone-parent households with no additional persons,"Works of art, carvings and other decorative ware",119.0
2021,Canada,Lone-parent households with no additional persons,"Other household furnishings (curtains, mirrors and picture frames)",181.0
2021,Canada,Lone-parent households with no additional persons,Household equipment,1449.0
2021,Canada,Lone-parent households with no additional persons,Household appliances,651.0
2021,Canada,Lone-parent households with no additional persons,Refrigerators and freezers,162.0
2021,Canada,Lone-parent households with no additional persons,Microwave ovens and cooking appliances,118.0
2021,Canada,Lone-parent households with no additional persons,"Washers, dryers and dishwashers",174.0
2021,Canada,Lone-parent households with no additional persons,"Room air conditioners, portable humidifiers and dehumidifiers",134.0
2021,Canada,Lone-parent households with no additional persons,Other household equipment,798.0
2021,Canada,Lone-parent households with no additional persons,"Lawn, garden and snow-removal equipment and tools",151.0
2021,Canada,Lone-parent households with no additional persons,Non-electric kitchen and cooking equipment,120.0
2021,Canada,Lone-parent households with no additional persons,"Maintenance, rental, repairs and services related to household furnishings and equipment",157.0
2021,Canada,Lone-parent households with no additional persons,Services related to household furnishings and equipment,96.0
2021,Canada,Lone-parent households with no additional persons,Rental of heating equipment,58.0
2021,Canada,Lone-parent households with no additional persons,Home security services,37.0
2021,Canada,Lone-parent households with no additional persons,Clothing and accessories,2725.0
2021,Canada,Lone-parent households with no additional persons,Women's and girls' wear (women and girls aged 14 years and over),1024.0
2021,Canada,Lone-parent households with no additional persons,Clothing (women and girls aged 14 years and over),726.0
2021,Canada,Lone-parent households with no additional persons,Footwear (women and girls aged 14 years and over),298.0
2021,Canada,Lone-parent households with no additional persons,Men's and boys' wear (men and boys aged 14 years and over),414.0
2021,Canada,Lone-parent households with no additional persons,Clothing (men and boys aged 14 years and over),279.0
2021,Canada,Lone-parent households with no additional persons,Footwear (men and boys aged 14 years and over),135.0
2021,Canada,Lone-parent households with no additional persons,Children's wear (children under 14 years of age),495.0
2021,Canada,Lone-parent households with no additional persons,Clothing and cloth diapers (children under 14 years of age),349.0
2021,Canada,Lone-parent households with no additional persons,Footwear (children under 14 years of age),147.0
2021,Canada,Lone-parent households with no additional persons,Athletic footwear,227.0
2021,Canada,Lone-parent households with no additional persons,Accessories,140.0
2021,Canada,Lone-parent households with no additional persons,Watches and jewellery,97.0
2021,Canada,Lone-parent households with no additional persons,"Clothing material, yarn, thread and other notions",114.0
2021,Canada,Lone-parent households with no additional persons,Clothing services,214.0
2021,Canada,Lone-parent households with no additional persons,"Laundromats, dry-cleaning and laundry services",93.0
2021,Canada,Lone-parent households with no additional persons,"Services for clothing, footwear and jewellery",121.0
2021,Canada,Lone-parent households with no additional persons,Transportation,9007.0
2021,Canada,Lone-parent households with no additional persons,Private transportation,8375.0
2021,Canada,Lone-parent households with no additional persons,"Private use automobiles, vans and trucks",3024.0
2021,Canada,Lone-parent households with no additional persons,"Purchase of automobiles, vans and trucks",2637.0
2021,Canada,Lone-parent households with no additional persons,Automobiles (purchase),1280.0
2021,Canada,Lone-parent households with no additional persons,"Trucks (including sport utility vehicles, purchase)",1256.0
2021,Canada,Lone-parent households with no additional persons,"Accessories for automobiles, vans and trucks",33.0
2021,Canada,Lone-parent households with no additional persons,"Automobile, van and truck operations",5318.0
2021,Canada,Lone-parent households with no additional persons,"Registration fees for automobiles, vans and trucks (including insurance if part of registration)",473.0
2021,Canada,Lone-parent households with no additional persons,Private and public vehicle insurance premiums,956.0
2021,Canada,Lone-parent households with no additional persons,"Tires, batteries, and other parts and supplies for vehicles",246.0
2021,Canada,Lone-parent households with no additional persons,Maintenance and repairs of vehicles,620.0
2021,Canada,Lone-parent households with no additional persons,"Vehicle operation, security and communication services",21.0
2021,Canada,Lone-parent households with no additional persons,Gas and other fuels (all vehicles and tools),2695.0
2021,Canada,Lone-parent households with no additional persons,Parking (excluding parking fees included in rent and traffic and parking tickets),171.0
2021,Canada,Lone-parent households with no additional persons,"Drivers' licences and tests, and driving lessons",134.0
2021,Canada,Lone-parent households with no additional persons,Drivers' licences and tests,60.0
2021,Canada,Lone-parent households with no additional persons,Driving lessons,74.0
2021,Canada,Lone-parent households with no additional persons,Public transportation,632.0
2021,Canada,Lone-parent households with no additional persons,"City or commuter bus, subway, streetcar and commuter train",196.0
2021,Canada,Lone-parent households with no additional persons,Taxi (including tips),42.0
2021,Canada,Lone-parent households with no additional persons,Peer-to-peer ride services,80.0
2021,Canada,Lone-parent households with no additional persons,Airplane,185.0
2021,Canada,Lone-parent households with no additional persons,Other inter-city passenger transportation services,12.0
2021,Canada,Lone-parent households with no additional persons,Household moving and storage services,87.0
2021,Canada,Lone-parent households with no additional persons,Health care,2882.0
2021,Canada,Lone-parent households with no additional persons,Direct health care costs to household,2286.0
2021,Canada,Lone-parent households with no additional persons,"Prescribed medicines, pharmaceutical products and cannabis for medical use",519.0
2021,Canada,Lone-parent households with no additional persons,Prescribed medicines and pharmaceutical products,474.0
2021,Canada,Lone-parent households with no additional persons,"Non-prescribed medicines, pharmaceutical products, health care supplies and equipment",754.0
2021,Canada,Lone-parent households with no additional persons,Health care services,294.0
2021,Canada,Lone-parent households with no additional persons,Health care practitioners (excluding general practitioners and specialists),163.0
2021,Canada,Lone-parent households with no additional persons,Health care by general practitioners and specialists,39.0
2021,Canada,Lone-parent households with no additional persons,"Weight control programs, smoking cessation programs and other medical services",54.0
2021,Canada,Lone-parent households with no additional persons,Eye-care goods and services,289.0
2021,Canada,Lone-parent households with no additional persons,Prescription eye wear,187.0
2021,Canada,Lone-parent households with no additional persons,Dental services,430.0
2021,Canada,Lone-parent households with no additional persons,Private health insurance plan premiums,595.0
2021,Canada,Lone-parent households with no additional persons,Private health and dental plan premiums,457.0
2021,Canada,Lone-parent households with no additional persons,Accident or disability insurance premiums,138.0
2021,Canada,Lone-parent households with no additional persons,Personal care,1598.0
2021,Canada,Lone-parent households with no additional persons,Personal care products,829.0
2021,Canada,Lone-parent households with no additional persons,"Makeup, skin care, manicure and fragrance products",187.0
2021,Canada,Lone-parent households with no additional persons,"Makeup, skin care and manicure products",171.0
2021,Canada,Lone-parent households with no additional persons,Oral hygiene products,34.0
2021,Canada,Lone-parent households with no additional persons,Other personal care supplies and equipment,268.0
2021,Canada,Lone-parent households with no additional persons,Personal care services,769.0
2021,Canada,Lone-parent households with no additional persons,Hair grooming services,537.0
2021,Canada,Lone-parent households with no additional persons,Other personal care services,231.0
2021,Canada,Lone-parent households with no additional persons,Recreation,3479.0
2021,Canada,Lone-parent households with no additional persons,Recreational equipment and related services,1349.0
2021,Canada,Lone-parent households with no additional persons,Art and craft materials,72.0
2021,Canada,Lone-parent households with no additional persons,Computer equipment and supplies,902.0
2021,Canada,Lone-parent households with no additional persons,Computer hardware,451.0
2021,Canada,Lone-parent households with no additional persons,Tablet computers,147.0
2021,Canada,Lone-parent households with no additional persons,E-Book readers,6.0
2021,Canada,Lone-parent households with no additional persons,Wearable electronic devices,64.0
2021,Canada,Lone-parent households with no additional persons,Photographic goods and services,93.0
2021,Canada,Lone-parent households with no additional persons,Photographic services,66.0
2021,Canada,Lone-parent households with no additional persons,Home entertainment equipment and services,362.0
2021,Canada,Lone-parent households with no additional persons,Home entertainment equipment,322.0
2021,Canada,Lone-parent households with no additional persons,Audio equipment and home theatre systems,76.0
2021,Canada,Lone-parent households with no additional persons,Video equipment,198.0
2021,Canada,Lone-parent households with no additional persons,Televisions,166.0
2021,Canada,Lone-parent households with no additional persons,Home entertainment services,41.0
2021,Canada,Lone-parent households with no additional persons,"Rental, maintenance, repair and services related to computers, phones, audio, video and other electronic equipment",41.0
2021,Canada,Lone-parent households with no additional persons,Recreational services,1130.0
2021,Canada,Lone-parent households with no additional persons,Entertainment,650.0
2021,Canada,Lone-parent households with no additional persons,"Television and satellite radio services (including installation, service and pay TV charges)",537.0
2021,Canada,Lone-parent households with no additional persons,Use of recreational facilities and fees for other recreational activities,317.0
2021,Canada,Lone-parent households with no additional persons,Dues and fees for sports and recreational activities and athletic and recreational facilities,248.0
2021,Canada,Lone-parent households with no additional persons,Children's camps,68.0
2021,Canada,Lone-parent households with no additional persons,Package trips,118.0
2021,Canada,Lone-parent households with no additional persons,Other recreational services,45.0
2021,Canada,Lone-parent households with no additional persons,Recreational vehicles and associated services,638.0
2021,Canada,Lone-parent households with no additional persons,Purchase of recreational vehicles,498.0
2021,Canada,Lone-parent households with no additional persons,Bicycles (purchase),115.0
2021,Canada,Lone-parent households with no additional persons,Operation of recreational vehicles,141.0
2021,Canada,Lone-parent households with no additional persons,Insurance premiums for recreational vehicles,46.0
2021,Canada,Lone-parent households with no additional persons,Registration fees and licences for recreational vehicles,7.0
2021,Canada,Lone-parent households with no additional persons,Other expenses for recreational vehicles,81.0
2021,Canada,Lone-parent households with no additional persons,Education,2395.0
2021,Canada,Lone-parent households with no additional persons,Tuition fees,2141.0
2021,Canada,Lone-parent households with no additional persons,"Tuition fees for kindergarten, elementary and secondary schools",256.0
2021,Canada,Lone-parent households with no additional persons,Tuition fees for university,1353.0
2021,Canada,Lone-parent households with no additional persons,"Tuition fees for other training (college, trade and professional institutions)",268.0
2021,Canada,Lone-parent households with no additional persons,Personal interest courses and lessons (excluding driving lessons),182.0
2021,Canada,Lone-parent households with no additional persons,Textbooks and school supplies,254.0
2021,Canada,Lone-parent households with no additional persons,Reading materials and other printed matter,154.0
2021,Canada,Lone-parent households with no additional persons,Books and E-Books (excluding school books),115.0
2021,Canada,Lone-parent households with no additional persons,"Services related to reading materials (e.g. photocopying, library fees)",16.0
2021,Canada,Lone-parent households with no additional persons,"Tobacco products, alcoholic beverages and cannabis for non-medical use",1515.0
2021,Canada,Lone-parent households with no additional persons,Tobacco products and smokers' supplies,616.0
2021,Canada,Lone-parent households with no additional persons,Cigarettes,562.0
2021,Canada,Lone-parent households with no additional persons,"Other tobacco products, smokers' supplies and e-cigarettes",54.0
2021,Canada,Lone-parent households with no additional persons,Cannabis for non-medical use,210.0
2021,Canada,Lone-parent households with no additional persons,Alcoholic beverages,688.0
2021,Canada,Lone-parent households with no additional persons,Alcoholic beverages purchased from stores,565.0
2021,Canada,Lone-parent households with no additional persons,Miscellaneous expenditures,1547.0
2021,Canada,Lone-parent households with no additional persons,Financial services,449.0
2021,Canada,Lone-parent households with no additional persons,Service charges for banks and other financial institutions,155.0
2021,Canada,Lone-parent households with no additional persons,Administration fees for brokers and stock and bond commissions,166.0
2021,Canada,Lone-parent households with no additional persons,Other financial services,128.0
2021,Canada,Lone-parent households with no additional persons,Other miscellaneous goods and services,1098.0
2021,Canada,Lone-parent households with no additional persons,Fines,53.0
2021,Canada,Lone-parent households with no additional persons,Legal services not related to dwellings,464.0
2021,Canada,Lone-parent households with no additional persons,Dues to unions and professional associations,348.0
2021,Canada,Lone-parent households with no additional persons,Contributions and dues for social clubs and other organizations,24.0
2021,Canada,Lone-parent households with no additional persons,Government services,28.0
2021,Canada,Lone-parent households with no additional persons,Wholesale/retail memberships,92.0
2021,Canada,Lone-parent households with no additional persons,Recycling fees and other environmental fees,7.0
2021,Canada,Lone-parent households with no additional persons,Income taxes,10382.0
2021,Canada,Lone-parent households with no additional persons,Personal insurance payments and pension contributions,4727.0
2021,Canada,Lone-parent households with no additional persons,Employment insurance and Quebec parental insurance premiums,603.0
2021,Canada,Lone-parent households with no additional persons,Retirement and pension fund payments,3735.0
2021,Canada,Lone-parent households with no additional persons,"Premiums on life, term and endowment insurance",390.0
2021,Canada,Lone-parent households with no additional persons,"Gifts of money, support payments and charitable contributions",1114.0
2021,Canada,Lone-parent households with no additional persons,Gifts of money and support payments,774.0
2021,Canada,Lone-parent households with no additional persons,Gifts of money to persons living in Canada,216.0
2021,Canada,Lone-parent households with no additional persons,Alimony and child support,294.0
2021,Canada,Lone-parent households with no additional persons,Charitable contributions,340.0
2021,Canada,Other households with related or unrelated persons,Total expenditure,87744.0
2021,Canada,Other households with related or unrelated persons,Total current consumption,68207.0
2021,Canada,Other households with related or unrelated persons,Food expenditures,12279.0
2021,Canada,Other households with related or unrelated persons,Food purchased from stores,9733.0
2021,Canada,Other households with related or unrelated persons,Bakery products,665.0
2021,Canada,Other households with related or unrelated persons,Cereal grains and cereal products,552.0
2021,Canada,Other households with related or unrelated persons,"Fruit, fruit preparations and nuts",1267.0
2021,Canada,Other households with related or unrelated persons,Vegetables and vegetable preparations,1192.0
2021,Canada,Other households with related or unrelated persons,Dairy products and eggs,1460.0
2021,Canada,Other households with related or unrelated persons,Meat,1836.0
2021,Canada,Other households with related or unrelated persons,Fish and seafood,441.0
2021,Canada,Other households with related or unrelated persons,Non-alcoholic beverages and other food products,2321.0
2021,Canada,Other households with related or unrelated persons,Food purchased from restaurants,2466.0
2021,Canada,Other households with related or unrelated persons,Restaurant meals,2191.0
2021,Canada,Other households with related or unrelated persons,Restaurant snacks and beverages,275.0
