question,answer
"Where is Marpole Park located, and does it have facilities and washrooms?","Marpole Park is located at 1410 W 72nd Avenue, in the Marpole area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/marpole.aspx. The park is 0.27 hectares in size. It has facilities: Yes. Washrooms are available: No. You can view it on Google Maps at 49.205507, -123.138307."
"Where is Riverview Park located, and does it have facilities and washrooms?","Riverview Park is located at 1751 W 66th Avenue, in the Marpole area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/marpole.aspx. The park is 2.38 hectares in size. It has facilities: Yes. Washrooms are available: No. You can view it on Google Maps at 49.212238, -123.147342."
"Where is William Mackie Park located, and does it have facilities and washrooms?","William Mackie Park is located at 1592 W 71st Avenue, in the Marpole area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/marpole.aspx. The park is 0.37 hectares in size. It has facilities: Yes. Washrooms are available: No. You can view it on Google Maps at 49.206787, -123.142733."
"Where is China Creek North Park located, and does it have facilities and washrooms?","China Creek North Park is located at 1001 E 7th Avenue, in the Mount Pleasant area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/mount-pleasant.aspx. The park is 3.16 hectares in size. It has facilities: Yes. Washrooms are available: No. You can view it on Google Maps at 49.264901, -123.083355."
"Where is China Creek South Park located, and does it have facilities and washrooms?","China Creek South Park is located at 1255 E 10th Avenue, in the Mount Pleasant area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/mount-pleasant.aspx. The park is 1.47 hectares in size. It has facilities: Yes. Washrooms are available: No. You can view it on Google Maps at 49.261581, -123.079352."
"Where is Major Matthews Park located, and does it have facilities and washrooms?","Major Matthews Park is located at 2627 Manitoba Street, in the Mount Pleasant area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/mount-pleasant.aspx. The park is 0.06 hectares in size. It has facilities: Yes. Washrooms are available: No. You can view it on Google Maps at 49.26158, -123.107238."
"Where is Mount Pleasant Park located, and does it have facilities and washrooms?","Mount Pleasant Park is located at 3161 Ontario Street, in the Mount Pleasant area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/mount-pleasant.aspx. The park is 1.12 hectares in size. It has facilities: Yes. Washrooms are available: No. You can view it on Google Maps at 49.25696, -123.106743."
"Where is Robson Park located, and does it have facilities and washrooms?","Robson Park is located at 599 Kingsway, in the Mount Pleasant area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/mount-pleasant.aspx. The park is 1.56 hectares in size. It has facilities: Yes. Washrooms are available: Yes. You can view it on Google Maps at 49.258229, -123.091798."
"Where is Tea Swamp Park located, and does it have facilities and washrooms?","Tea Swamp Park is located at 266 E 15th Avenue, in the Mount Pleasant area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/mount-pleasant.aspx. The park is 0.09 hectares in size. It has facilities: Yes. Washrooms are available: No. You can view it on Google Maps at 49.257091, -123.098595."
"Where is Cambie Park located, and does it have facilities and washrooms?","Cambie Park is located at 500 W 54th Avenue, in the Oakridge area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/oakridge.aspx. The park is 0.93 hectares in size. It has facilities: No. Washrooms are available: No. You can view it on Google Maps at 49.221411, -123.117988."
"Where is Columbia Park located, and does it have facilities and washrooms?","Columbia Park is located at 5908 Alberta Street, in the Oakridge area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/oakridge.aspx. The park is 2.78 hectares in size. It has facilities: Yes. Washrooms are available: Yes. You can view it on Google Maps at 49.231521, -123.111978."
"Where is Langara Golf Course located, and does it have facilities and washrooms?","Langara Golf Course is located at 6706 Alberta Street, in the South Cambie area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/south-cambie.aspx. The park is 48.57 hectares in size. It has facilities: Yes. Washrooms are available: No. You can view it on Google Maps at 49.221371, -123.11211."
"Where is Carleton Park located, and does it have facilities and washrooms?","Carleton Park is located at 3450 Price Street, in the Renfrew-Collingwood area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/renfrew.aspx. The park is 0.68 hectares in size. It has facilities: Yes. Washrooms are available: No. You can view it on Google Maps at 49.242002, -123.030451."
"Where is Earles Park located, and does it have facilities and washrooms?","Earles Park is located at 2801 E 41st Avenue, in the Renfrew-Collingwood area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/renfrew.aspx. The park is 1.59 hectares in size. It has facilities: Yes. Washrooms are available: No. You can view it on Google Maps at 49.233476, -123.047702."
"Where is Falaise Park located, and does it have facilities and washrooms?","Falaise Park is located at 3434 Falaise Avenue, in the Renfrew-Collingwood area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/renfrew.aspx. The park is 7.57 hectares in size. It has facilities: Yes. Washrooms are available: Yes. You can view it on Google Maps at 49.256485, -123.031631."
"Where is Foster Park located, and does it have facilities and washrooms?","Foster Park is located at 5501 Aberdeen Street, in the Renfrew-Collingwood area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/renfrew.aspx. The park is 0.29 hectares in size. It has facilities: Yes. Washrooms are available: No. You can view it on Google Maps at 49.234046, -123.028741."
"Where is Gaston Park located, and does it have facilities and washrooms?","Gaston Park is located at 3470 Crowley Drive, in the Renfrew-Collingwood area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/renfrew.aspx. The park is 1.5 hectares in size. It has facilities: Yes. Washrooms are available: No. You can view it on Google Maps at 49.236117, -123.031094."
"Where is Slocan Park located, and does it have facilities and washrooms?","Slocan Park is located at 2750 E 29th Avenue, in the Renfrew-Collingwood area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/renfrew.aspx. The park is 4.14 hectares in size. It has facilities: Yes. Washrooms are available: Yes. You can view it on Google Maps at 49.243921, -123.047574."
"Where is Hillcrest Park located, and does it have facilities and washrooms?","Hillcrest Park is located at 4501 Clancy Loranger Way, in the Riley Park area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/renfrew.aspx. The park is 7.51 hectares in size. It has facilities: Yes. Washrooms are available: No. You can view it on Google Maps at 49.244734, -123.108417."
"Where is Prince Edward Park located, and does it have facilities and washrooms?","Prince Edward Park is located at 3773 Prince Edward Street, in the Riley Park area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/renfrew.aspx. The park is 1.21 hectares in size. It has facilities: Yes. Washrooms are available: Yes. You can view it on Google Maps at 49.2512273, -123.0971535."
"Where is Queen Elizabeth Park located, and does it have facilities and washrooms?","Queen Elizabeth Park is located at 4600 Cambie Street, in the Riley Park area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/renfrew.aspx. The park is 52.98 hectares in size. It has facilities: Yes. Washrooms are available: Yes. You can view it on Google Maps at 49.240978, -123.112028."
"Where is Riley Park located, and does it have facilities and washrooms?","Riley Park is located at 50 E 30th Avenue, in the Riley Park area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/renfrew.aspx. The park is 2.7 hectares in size. It has facilities: Yes. Washrooms are available: No. You can view it on Google Maps at 49.241987, -123.104361."
"Where is Angus Park located, and does it have facilities and washrooms?","Angus Park is located at 3600 Angus Drive, in the Shaughnessy area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/shaughnessy.aspx. The park is 1.0 hectares in size. It has facilities: No. Washrooms are available: No. You can view it on Google Maps at 49.253932, -123.143816."
"Where is Devonshire Park located, and does it have facilities and washrooms?","Devonshire Park is located at 1250 Devonshire Crescent, in the Shaughnessy area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/shaughnessy.aspx. The park is 1.53 hectares in size. It has facilities: No. Washrooms are available: No. You can view it on Google Maps at 49.24502, -123.13364."
"Where is Braemar Park located, and does it have facilities and washrooms?","Braemar Park is located at 895 W 27th Avenue, in the South Cambie area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/south-cambie.aspx. The park is 1.26 hectares in size. It has facilities: Yes. Washrooms are available: Yes. You can view it on Google Maps at 49.247615, -123.12363."
"Where is Douglas Park located, and does it have facilities and washrooms?","Douglas Park is located at 801 W 22nd Avenue, in the South Cambie area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/south-cambie.aspx. The park is 5.32 hectares in size. It has facilities: Yes. Washrooms are available: No. You can view it on Google Maps at 49.252493, -123.122225."
"Where is Heather Park located, and does it have facilities and washrooms?","Heather Park is located at 702 W 18th Avenue, in the South Cambie area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/south-cambie.aspx. The park is 0.98 hectares in size. It has facilities: Yes. Washrooms are available: No. You can view it on Google Maps at 49.254765, -123.121103."
"Where is Strathcona Park located, and does it have facilities and washrooms?","Strathcona Park is located at 857 Malkin Avenue, in the Strathcona area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/strathcona.aspx. The park is 10.07 hectares in size. It has facilities: Yes. Washrooms are available: Yes. You can view it on Google Maps at 49.275276, -123.084674."
"Where is Thornton Park located, and does it have facilities and washrooms?","Thornton Park is located at 1166 Main Street, in the Strathcona area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/strathcona.aspx. The park is 1.49 hectares in size. It has facilities: No. Washrooms are available: No. You can view it on Google Maps at 49.273946, -123.099212."
"Where is Gladstone-Riverside Park located, and does it have facilities and washrooms?","Gladstone-Riverside Park is located at 2500 E Kent Street S, in the Victoria-Fraserview area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/victoria-fraserview.aspx. The park is 1.07 hectares in size. It has facilities: No. Washrooms are available: No. You can view it on Google Maps at 49.205532, -123.056883."
"Where is Nanaimo Park located, and does it have facilities and washrooms?","Nanaimo Park is located at 2390 E 46th Avenue, in the Victoria-Fraserview area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/victoria-fraserview.aspx. The park is 2.91 hectares in size. It has facilities: Yes. Washrooms are available: Yes. You can view it on Google Maps at 49.227724, -123.057508."
"Where is Riverfront Park located, and does it have facilities and washrooms?","Riverfront Park is located at 2750 E Kent Ave S, in the Killarney area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/killarney.aspx. The park is 4.01 hectares in size. It has facilities: Yes. Washrooms are available: Yes. You can view it on Google Maps at 49.205951, -123.04575."
"Where is Alexandra Park located, and does it have facilities and washrooms?","Alexandra Park is located at 1755 Beach Avenue, in the West End area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/west-end.aspx. The park is 0.55 hectares in size. It has facilities: No. Washrooms are available: No. You can view it on Google Maps at 49.28546, -123.14223."
"Where is Barclay Heritage Square located, and does it have facilities and washrooms?","Barclay Heritage Square is located at 1433 Barclay Street, in the West End area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/west-end.aspx. The park is 0.56 hectares in size. It has facilities: No. Washrooms are available: Yes. You can view it on Google Maps at 49.28718, -123.132167."
"Where is Rosemont Park located, and does it have facilities and washrooms?","Rosemont Park is located at 3101 Rosemont Drive, in the Killarney area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/killarney.aspx. The park is 1.36 hectares in size. It has facilities: No. Washrooms are available: No. You can view it on Google Maps at 49.215746, -123.040816."
"Where is Sunset Beach Park located, and does it have facilities and washrooms?","Sunset Beach Park is located at 1204 Beach Avenue, in the West End area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/west-end.aspx. The park is 3.61 hectares in size. It has facilities: Yes. Washrooms are available: Yes. You can view it on Google Maps at 49.281211, -123.139681."
"Where is Sahalli Park located, and does it have facilities and washrooms?","Sahalli Park is located at 2300 Fraser Street, in the Mount Pleasant area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/mount-pleasant.aspx. The park is 0.06 hectares in size. It has facilities: No. Washrooms are available: No. You can view it on Google Maps at 49.263885, -123.089121."
"Where is Hastings Mill Park located, and does it have facilities and washrooms?","Hastings Mill Park is located at 1575 Alma Street, in the West Point Grey area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/point-grey.aspx. The park is 1.23 hectares in size. It has facilities: Yes. Washrooms are available: No. You can view it on Google Maps at 49.27279, -123.186689."
"Where is Jericho Beach Park located, and does it have facilities and washrooms?","Jericho Beach Park is located at 3941 Point Grey Road, in the West Point Grey area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/point-grey.aspx. The park is 46.71 hectares in size. It has facilities: Yes. Washrooms are available: Yes. You can view it on Google Maps at 49.271513, -123.197415."
"Where is Choklit Park located, and does it have facilities and washrooms?","Choklit Park is located at 2400 Spruce Street, in the Fairview area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/fairview.aspx. The park is 0.07 hectares in size. It has facilities: Yes. Washrooms are available: No. You can view it on Google Maps at 49.265482, -123.128905."
"Where is George Wainborn Park located, and does it have facilities and washrooms?","George Wainborn Park is located at 450 Beach Crescent, in the Downtown area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/downtown.aspx. The park is 2.49 hectares in size. It has facilities: No. Washrooms are available: No. You can view it on Google Maps at 49.272541, -123.129311."
"Where is Camosun located, and does it have facilities and washrooms?","Camosun is located at 4102 W 16th Avenue, in the Dunbar-Southlands area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/dunbar-southlands.aspx. The park is 0.0 hectares in size. It has facilities: No. Washrooms are available: No. You can view it on Google Maps at 49.257423, -123.201329."
"Where is Arbutus Greenway Park located, and does it have facilities and washrooms?","Arbutus Greenway Park is located at 2205 W11th Avenue, in the Kitsilano area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/kitsilano.aspx. The park is 1.08 hectares in size. It has facilities: No. Washrooms are available: No. You can view it on Google Maps at 49.262283, -123.154927."
"Where is Yaletown Park located, and does it have facilities and washrooms?","Yaletown Park is located at 901 Mainland Street, in the Downtown area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/downtown.aspx. The park is 0.17 hectares in size. It has facilities: No. Washrooms are available: No. You can view it on Google Maps at 49.277042, -123.118921."
"Where is Fraser River Trail located, and does it have facilities and washrooms?","Fraser River Trail is located at 9149 Hudson Street, in the Marpole area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/marpole.aspx. The park is 0.35 hectares in size. It has facilities: No. Washrooms are available: No. You can view it on Google Maps at 49.200357, -123.135862."
"Where is Trillium Park located, and does it have facilities and washrooms?","Trillium Park is located at 600 National Avenue, in the Strathcona area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/strathcona.aspx. The park is 3.05 hectares in size. It has facilities: Yes. Washrooms are available: Yes. You can view it on Google Maps at 49.275015, -123.093116."
